gene_id	gene_name	BT-549_count	BT-549_FPKM
ENSG00000125637	PSD4	22	0.085001235
ENSG00000253881	RP11-52B19.8	0	0
ENSG00000253882	RP11-61L23.2	3	0.029844881
ENSG00000253883	IGHV3-19	0	0
ENSG00000125633	CCDC93	591	6.092920481
ENSG00000253885	ARF1P3	0	0
ENSG00000125631	HTR5BP	0	0
ENSG00000125630	POLR1B	531	2.908676675
ENSG00000276840	PMS2P10	0	0
ENSG00000261101	RP4-545K15.5	1	0.142933466
ENSG00000270493	RP6-166C19.22	0	0
ENSG00000263410	RN7SL460P	0	0
ENSG00000197177	ADGRA1	1	0.009631675
ENSG00000197176	RP11-76E12.1	0	0
ENSG00000197171	OR2B4P	0	0
ENSG00000197170	PSMD12	1148	12.61888245
ENSG00000197172	MAGEA6	11	0.205298498
ENSG00000279464	RP11-17P16.1	6	0.228982726
ENSG00000243613	RP11-216N14.8	0	0
ENSG00000090339	ICAM1	198	3.380094692
ENSG00000178741	COX5A	818	29.07674768
ENSG00000204571	KRTAP5-11	0	0
ENSG00000248730	EGFLAM-AS4	0	0
ENSG00000204574	ABCF1	1757	23.19087448
ENSG00000254436	AP000648.6	0	0
ENSG00000204576	PRR3	271	4.740156472
ENSG00000248735	R3HDM2P1	0	0
ENSG00000248738	RP11-87E22.2	0	0
ENSG00000278259	MYO19	1788	7.040486378
ENSG00000266579	RP1-71H19.2	0	0
ENSG00000259617	RP11-540O11.6	0	0
ENSG00000217377	AK4P5	0	0
ENSG00000115705	TPO	1	0.009045375
ENSG00000259615	RP11-429B14.3	0	0
ENSG00000200057	RN7SKP63	0	0
ENSG00000278255	RP1-53O8.2	0	0
ENSG00000264615	RN7SL592P	0	0
ENSG00000261226	RP11-830F9.7	0	0
ENSG00000278250	Metazoa_SRP	0	0
ENSG00000264613	RN7SL290P	0	0
ENSG00000166710	B2M	2306	16.95940036
ENSG00000237590	RP11-20J15.2	0	0
ENSG00000272329	RP11-65L19.4	1	0.037671496
ENSG00000237592	IGKV1OR10-1	0	0
ENSG00000237593	RP11-317B3.2	0	0
ENSG00000237594	AP000251.3	6	0.684719634
ENSG00000237595	RP11-112L6.3	0	0
ENSG00000237596	RP13-143G15.4	31	0.347842351
ENSG00000148516	ZEB1	1167	5.471680427
ENSG00000272320	RP11-506K6.4	0	0
ENSG00000272321	KB-1517D11.4	2	0.071553463
ENSG00000120805	ARL1	574	6.375940044
ENSG00000272323	CTD-2517O10.6	1	0.059913325
ENSG00000272324	CTD-2154B17.4	0	0
ENSG00000272325	NUDT3	1996	18.90330068
ENSG00000120800	UTP20	1503	12.79524055
ENSG00000102970	CCL17	0	0
ENSG00000002746	HECW1	82	0.438823685
ENSG00000002745	WNT16	0	0
ENSG00000279444	RP11-715H19.2	0	0
ENSG00000279445	OR4N3P	0	0
ENSG00000279446	AC005915.1	0	0
ENSG00000279447	RP4-737E23.6	0	0
ENSG00000279440	CTA-992D9.11	0	0
ENSG00000279441	LA16c-313D11.13	0	0
ENSG00000279442	LA16c-60D12.2	0	0
ENSG00000279443	RP4-669K10.8	27	1.215907677
ENSG00000279448	AC006026.2	0	0
ENSG00000132855	ANGPTL3	0	0
ENSG00000110315	RNF141	139	1.16036965
ENSG00000237048	TTTY12	0	0
ENSG00000237049	RPL34P1	0	0
ENSG00000237040	DPH3P2	0	0
ENSG00000264618	RN7SL732P	0	0
ENSG00000141524	TMC6	18	0.105644661
ENSG00000141527	CARD14	0	0
ENSG00000141526	SLC16A3	1487	7.990024638
ENSG00000156885	COX6A2	0	0
ENSG00000205629	LCMT1	174	3.282176186
ENSG00000205628	LINC01446	0	0
ENSG00000205625	RP11-15G8.1	1	0.081322076
ENSG00000122733	PHF24	1	0.011962791
ENSG00000205622	AF064858.6	1	0.010442628
ENSG00000249460	RP11-665C14.2	0	0
ENSG00000249463	RP11-1E22.1	1	0.270214276
ENSG00000269051	CTD-2245F17.3	5	0.708445186
ENSG00000278344	RP11-18C24.8	0	0
ENSG00000249464	LINC01091	0	0
ENSG00000249467	RP11-492O8.1	0	0
ENSG00000241612	RP13-585F24.1	6	1.165299254
ENSG00000241613	RN7SL618P	0	0
ENSG00000233741	AC016691.2	1	0.227032333
ENSG00000233740	CICP2	0	0
ENSG00000241991	RP11-95I19.2	0	0
ENSG00000233747	RPL36AP13	0	0
ENSG00000233746	LINC00656	0	0
ENSG00000122188	LAX1	0	0
ENSG00000245975	RP11-30K9.6	0	0
ENSG00000279721	RP11-416H1.2	0	0
ENSG00000245970	KB-1208A12.3	101	4.76341043
ENSG00000100764	PSMC1	349	4.005673947
ENSG00000087995	METTL2A	227	3.482265523
ENSG00000272410	RP11-438J1.1	31	0.83996593
ENSG00000244568	RN7SL654P	0	0
ENSG00000271677	RP1-274L7.3	0	0
ENSG00000162927	PUS10	38	0.383089782
ENSG00000268949	MRPS17P1	1	0.029956663
ENSG00000162923	WDR26	1743	11.55262154
ENSG00000271671	RP11-598F17.2	0	0
ENSG00000271670	RP11-95I16.4	3	0.450204054
ENSG00000268942	CKS1BP3	368	145.656777
ENSG00000268941	RP5-907D15.4	0	0
ENSG00000268940	CT45A1	0	0
ENSG00000268947	AD000684.2	3	0.276946391
ENSG00000268945	CTD-2192J16.26	2	0.295453827
ENSG00000162929	KIAA1841	175	1.063839738
ENSG00000244564	RP11-14D22.1	0	0
ENSG00000085415	SEH1L	667	3.998260866
ENSG00000201010	RN7SKP224	0	0
ENSG00000270701	RP11-876F14.2	0	0
ENSG00000278790	DUX4L12	0	0
ENSG00000278797	LLNLR-276E7.1	0	0
ENSG00000025423	HSD17B6	4	0.073660455
ENSG00000225080	PFN1P4	0	0
ENSG00000244560	RP4-800G7.2	7	0.102370423
ENSG00000225083	GRTP1-AS1	0	0
ENSG00000255153	TOLLIP-AS1	5	0.499457629
ENSG00000271401	RP11-171I2.3	0	0
ENSG00000255154	RP11-80H18.3	66	1.017793019
ENSG00000230149	RP3-508I15.19	1	0.177920975
ENSG00000278348	Metazoa_SRP	0	0
ENSG00000225084	AL450226.2	0	0
ENSG00000276593	RP11-295H24.5	1	0.170480643
ENSG00000157368	IL34	6	0.147998827
ENSG00000272417	CTD-2199O4.6	1	0.212617582
ENSG00000276375	RP11-339B9.1	0	0
ENSG00000230147	RP11-305L7.5	0	0
ENSG00000271404	MZT1P2	0	0
ENSG00000255157	CTD-2313N18.8	1	0.200780201
ENSG00000173653	RCE1	246	3.297090534
ENSG00000270230	MTND6P22	1	0.179969969
ENSG00000175868	CALCB	0	0
ENSG00000270232	MTCYBP22	0	0
ENSG00000224521	RP11-438F14.3	0	0
ENSG00000224520	KRT8P45	0	0
ENSG00000270236	RP11-265B8.5	0	0
ENSG00000278424	RP11-745H7.1	0	0
ENSG00000224529	AC093698.4	0	0
ENSG00000158352	SHROOM4	2	0.010585859
ENSG00000278422	RN7SL331P	0	0
ENSG00000137573	SULF1	5	0.022629226
ENSG00000133895	MEN1	492	3.967733261
ENSG00000137571	SLCO5A1	0	0
ENSG00000176635	HORMAD2	0	0
ENSG00000137575	SDCBP	3321	25.43105798
ENSG00000137574	TGS1	875	15.62842165
ENSG00000134046	MBD2	605	7.38679887
ENSG00000229939	RP11-111F16.2	5	1.634113984
ENSG00000229217	CYCSP11	1	0.297664615
ENSG00000229938	MYO16-AS2	0	0
ENSG00000268366	CTC-492K19.4	1	0.168036476
ENSG00000268364	SMC5-AS1	1	0.051575552
ENSG00000268362	CTD-2017D11.1	19	0.496457652
ENSG00000268361	L34079.2	0	0
ENSG00000126759	CFP	15	0.21435963
ENSG00000253766	RP11-804N13.1	0	0
ENSG00000126752	SSX1	1	0.072237561
ENSG00000126756	UXT	251	9.689435128
ENSG00000110628	SLC22A18	24	0.28559662
ENSG00000228686	RP11-492I21.1	0	0
ENSG00000235350	AF196972.3	0	0
ENSG00000235351	AC114730.11	2	0.321255445
ENSG00000235352	AC023128.2	0	0
ENSG00000121764	HCRTR1	0	0
ENSG00000235356	RP11-428G2.1	0	0
ENSG00000121766	ZCCHC17	466	9.241797454
ENSG00000275772	LL22NC03-24A12.9	0	0
ENSG00000275773	RP11-343D24.2	0	0
ENSG00000275771	AC140725.8	0	0
ENSG00000275776	RN7SL185P	0	0
ENSG00000275774	HNRNPCL2	0	0
ENSG00000229930	RP11-504P24.5	0	0
ENSG00000229816	DDX50P1	5	0.195412797
ENSG00000275778	PRH1-PRR4	19	1.101534593
ENSG00000277710	CTD-2314B22.2	0	0
ENSG00000224821	COL4A2-AS2	0	0
ENSG00000228137	AP001469.7	1	0.24042142
ENSG00000229932	YWHAZP3	515	65.46095207
ENSG00000229814	RPL35AP21	1	0.281574636
ENSG00000053328	METTL24	0	0
ENSG00000253768	CTB-33O18.1	0	0
ENSG00000274570	SPDYE10P	0	0
ENSG00000235888	AF064858.8	0	0
ENSG00000110195	FOLR1	0	0
ENSG00000269706	CTB-60B18.15	0	0
ENSG00000269707	RP11-13J10.1	0	0
ENSG00000128699	ORMDL1	433	4.812574257
ENSG00000277958	Metazoa_SRP	0	0
ENSG00000277959	RP11-45A17.2	2	0.565099939
ENSG00000265678	RP11-1376P16.2	3	0.506986547
ENSG00000277954	RP11-679B19.1	0	0
ENSG00000265675	RN7SL708P	0	0
ENSG00000277950	Metazoa_SRP	0	0
ENSG00000239316	RN7SL11P	0	0
ENSG00000265670	RP11-25I11.1	0	0
ENSG00000265671	RP11-672L10.3	0	0
ENSG00000250731	TPM3P6	12	1.517087708
ENSG00000129170	CSRP3	0	0
ENSG00000129173	E2F8	215	3.424172257
ENSG00000250730	HMGB3P3	0	0
ENSG00000156269	NAA11	0	0
ENSG00000275826	RP11-756P10.7	0	0
ENSG00000248801	C8orf34-AS1	0	0
ENSG00000231079	AC105402.4	0	0
ENSG00000139329	LUM	2	0.039143163
ENSG00000175164	ABO	0	0
ENSG00000234004	RP11-543B16.1	10	2.591342263
ENSG00000234003	CTD-3105H18.11	0	0
ENSG00000143125	PROK1	1	0.070077992
ENSG00000234001	AC000111.5	0	0
ENSG00000175161	CADM2	32	0.257776804
ENSG00000231071	RP5-1068H6.1	0	0
ENSG00000231070	OR52Y1P	0	0
ENSG00000231073	RP11-316M1.3	1	0.254794439
ENSG00000139323	POC1B	157	1.204908155
ENSG00000139324	TMTC3	325	3.936856278
ENSG00000231074	HCG18	311	1.285922456
ENSG00000234009	RPL5P34	235	24.74121428
ENSG00000234008	PPP1R2P2	0	0
ENSG00000274421	RP11-386J22.3	0	0
ENSG00000253445	CTB-79E8.2	0	0
ENSG00000274423	RP11-544O24.2	74	12.11463814
ENSG00000274422	LL22NC03-2H8.5	4	0.113946663
ENSG00000274425	AC114271.2	24	0.800340618
ENSG00000274424	RN7SL196P	0	0
ENSG00000274427	RP11-972P1.10	0	0
ENSG00000224899	RP11-3B12.5	0	0
ENSG00000064655	EYA2	0	0
ENSG00000277715	RP11-651L5.3	3	0.138746318
ENSG00000064651	SLC12A2	427	2.543031375
ENSG00000064652	SNX24	160	2.404512963
ENSG00000261105	LMO7-AS1	0	0
ENSG00000065526	SPEN	2284	14.79957219
ENSG00000189433	GJB4	2	0.066060979
ENSG00000189431	RASSF10	2	0.074155407
ENSG00000189430	NCR1	0	0
ENSG00000180714	OR5AZ1P	0	0
ENSG00000139496	NUP58	1521	10.12627922
ENSG00000180712	RP11-290F5.2	0	0
ENSG00000075340	ADD2	50	0.250833173
ENSG00000188522	FAM83G	984	8.678577152
ENSG00000188523	CFAP77	6	0.161225878
ENSG00000188525	AC010969.1	0	0
ENSG00000263531	RP13-753N3.1	1	0.112833157
ENSG00000188529	SRSF10	2312	11.31351023
ENSG00000263537	RN7SL387P	0	0
ENSG00000263535	AK4P1	95	13.36069536
ENSG00000254297	CTC-286N12.1	0	0
ENSG00000102078	SLC25A14	264	4.36000973
ENSG00000039139	DNAH5	45	0.245693167
ENSG00000102076	OPN1LW	0	0
ENSG00000225557	Z95114.6	0	0
ENSG00000251599	RP11-232L2.2	0	0
ENSG00000088899	RP5-1187M17.10	159	1.578495667
ENSG00000213904	LIPE-AS1	4	0.048118282
ENSG00000213906	LTB4R2	45	0.534335989
ENSG00000213901	SLC23A3	5	0.058623839
ENSG00000213900	RPS17P1	0	0
ENSG00000213903	LTB4R	84	1.083723498
ENSG00000109625	CPZ	0	0
ENSG00000213908	CYP2A7P1	0	0
ENSG00000258681	RP11-8L8.1	0	0
ENSG00000131791	PRKAB2	406	6.209898347
ENSG00000225559	AC083867.4	0	0
ENSG00000131797	CLUHP3	36	0.367348769
ENSG00000118242	MREG	29	0.654559401
ENSG00000118246	FASTKD2	319	3.630693457
ENSG00000263280	LA16c-325D7.2	0	0
ENSG00000118245	TNP1	1	0.230379247
ENSG00000277423	RP11-173P15.9	3	0.676388302
ENSG00000276088	RN7SL620P	0	0
ENSG00000149313	AASDHPPT	678	6.944056616
ENSG00000132446	FTHL17	0	0
ENSG00000149311	ATM	940	2.712830933
ENSG00000262869	CTD-2545H1.1	0	0
ENSG00000214485	RPL7P1	7001	879.1665918
ENSG00000214484	RPSAP28	0	0
ENSG00000214487	OR7E148P	0	0
ENSG00000133794	ARNTL	147	1.341654649
ENSG00000244650	RP11-501O2.3	0	0
ENSG00000070444	MNT	470	3.842842179
ENSG00000188385	JAKMIP3	0	0
ENSG00000188383	AC018892.9	4	0.434793001
ENSG00000131864	USP29	1	0.012405974
ENSG00000223075	RN7SKP126	0	0
ENSG00000188388	GOLGA6L3	0	0
ENSG00000188389	PDCD1	0	0
ENSG00000078319	PMS2P1	56	5.031771107
ENSG00000233131	AC096649.1	0	0
ENSG00000172468	HSFY1	0	0
ENSG00000248479	RP11-807H7.2	1	0.243543776
ENSG00000248478	RP11-3G20.2	0	0
ENSG00000243280	RP11-477G18.2	0	0
ENSG00000204694	OR11A1	0	0
ENSG00000248471	RP11-432M8.15	0	0
ENSG00000204439	C6orf47	237	8.982640445
ENSG00000248473	CTC-338M12.2	0	0
ENSG00000248472	DDX11L9	3	0.083768245
ENSG00000248475	RP11-479O16.1	0	0
ENSG00000235910	APOA1-AS	2	0.33323833
ENSG00000248477	RP11-848G14.2	0	0
ENSG00000248476	BACH1-IT1	4	0.457035761
ENSG00000172247	C1QTNF4	0	0
ENSG00000172244	C5orf34	197	3.962233271
ENSG00000066248	NGEF	34	0.54334311
ENSG00000172243	CLEC7A	0	0
ENSG00000196177	ACADSB	18	0.23425619
ENSG00000172469	MANEA	285	3.809454463
ENSG00000232887	AC006466.5	0	0
ENSG00000251947	RN7SKP164	0	0
ENSG00000232886	AF212831.2	0	0
ENSG00000196172	ZNF681	65	0.807066328
ENSG00000250674	RP11-798K23.1	0	0
ENSG00000232880	RP3-453C12.8	0	0
ENSG00000259738	ZNF444P1	0	0
ENSG00000257169	RP11-117N2.2	0	0
ENSG00000248517	RP11-386B13.4	0	0
ENSG00000196171	OR6K2	0	0
ENSG00000248514	CTC-338M12.1	0	0
ENSG00000259565	KRT8P23	0	0
ENSG00000259564	RP11-16B9.1	0	0
ENSG00000282499	TRBV25-1	1	0.246100666
ENSG00000259561	RP11-300G22.2	0	0
ENSG00000259560	RP11-648K4.2	1	0.209295432
ENSG00000115474	KCNJ13	0	0
ENSG00000259562	RP11-762H8.2	10	1.349735107
ENSG00000177233	OR2M1P	0	0
ENSG00000181171	FER1L6-AS1	0	0
ENSG00000259569	RP11-97O12.3	0	0
ENSG00000258214	RP11-272B17.1	0	0
ENSG00000258215	RP11-299A16.1	0	0
ENSG00000258216	RP11-654D12.2	0	0
ENSG00000181395	OR5AL1	0	0
ENSG00000258210	RP11-478C19.2	4	0.3966452
ENSG00000258212	ZNF75BP	0	0
ENSG00000203724	C1orf53	30	3.126886331
ENSG00000115602	IL1RL1	0	0
ENSG00000280158	RP11-63A1.4	0	0
ENSG00000232888	RPS11P5	10	1.938152684
ENSG00000167768	KRT1	0	0
ENSG00000163344	PMVK	376	27.5555538
ENSG00000203727	SAMD5	225	3.256161755
ENSG00000218109	KIRREL3-AS3	0	0
ENSG00000184068	RP5-821D11.7	52	1.631964763
ENSG00000128016	ZFP36	217	4.407011859
ENSG00000101752	MIB1	785	6.794415707
ENSG00000218107	RP1-261G23.4	0	0
ENSG00000247416	RP11-629G13.1	1	0.037505741
ENSG00000137968	SLC44A5	0	0
ENSG00000248518	RP11-231C18.2	0	0
ENSG00000141644	MBD1	457	2.389470201
ENSG00000133424	LARGE	76	0.407481758
ENSG00000141646	SMAD4	645	2.376381105
ENSG00000137960	GIPC2	7	0.165266522
ENSG00000141642	ELAC1	35	0.64642418
ENSG00000133422	MORC2	617	7.517658761
ENSG00000167767	KRT80	796	8.07852344
ENSG00000258065	RP11-30H9.1	0	0
ENSG00000280157	RP11-520H14.7	0	0
ENSG00000236097	BNIP3P2	0	0
ENSG00000260167	RP11-146F11.5	1	0.194531854
ENSG00000260166	RP11-863P13.6	0	0
ENSG00000260161	MTCYBP28	0	0
ENSG00000260160	CTC-471J1.2	3	0.416855605
ENSG00000236090	LDHAP3	8	0.744496745
ENSG00000236091	RP3-473B4.3	0	0
ENSG00000236098	RP11-148B18.4	3	0.475299888
ENSG00000236099	AC013403.13	0	0
ENSG00000270258	DUXAP4	0	0
ENSG00000057252	SOAT1	1256	9.631378613
ENSG00000248351	HSPD1P18	0	0
ENSG00000279075	RP11-480D4.7	0	0
ENSG00000234835	PHBP13	0	0
ENSG00000234832	RP3-322G13.7	1	0.115189624
ENSG00000174749	C4orf32	82	0.864188335
ENSG00000234830	FAM197Y9	0	0
ENSG00000234838	RP11-5P22.1	0	0
ENSG00000234839	RPS26P30	0	0
ENSG00000236540	AC006547.13	16	0.250276044
ENSG00000236541	VN2R9P	0	0
ENSG00000236542	MED28P7	0	0
ENSG00000226861	RP5-1119O21.2	0	0
ENSG00000236544	AC008060.8	0	0
ENSG00000236545	AP001619.3	0	0
ENSG00000236546	RP1-118J21.5	1	0.119445037
ENSG00000236548	RNF217-AS1	3	0.062431226
ENSG00000236549	AC079807.3	0	0
ENSG00000226868	RP11-122M14.3	0	0
ENSG00000226869	LHFPL3-AS1	0	0
ENSG00000140067	FAM181A	0	0
ENSG00000119801	YPEL5	596	8.190517752
ENSG00000271676	RP11-1E1.2	0	0
ENSG00000213689	TREX1	30	0.411492572
ENSG00000148737	TCF7L2	240	1.77299552
ENSG00000213683	AC002056.3	32	3.949751154
ENSG00000148735	PLEKHS1	14	0.134297194
ENSG00000148734	NPFFR1	0	0
ENSG00000213684	LDHBP2	1	0.093297864
ENSG00000148730	EIF4EBP2	1257	16.2483697
ENSG00000116353	MECR	386	4.283588639
ENSG00000116350	SRSF4	2333	16.10730638
ENSG00000281873	AC126407.1	0	0
ENSG00000100083	GGA1	456	3.022158828
ENSG00000117408	IPO13	565	8.583078886
ENSG00000235608	NKX1-1	0	0
ENSG00000263482	ANTXRLP1	0	0
ENSG00000117400	MPL	1	0.036399206
ENSG00000117407	ARTN	119	1.56190597
ENSG00000152256	PDK1	761	3.929461071
ENSG00000152254	G6PC2	0	0
ENSG00000224648	RP11-397D12.4	0	0
ENSG00000224649	AF124730.4	0	0
ENSG00000268238	IGFL1P2	0	0
ENSG00000224644	RP11-16L21.7	0	0
ENSG00000224645	RP11-126K1.8	0	0
ENSG00000224647	AC026954.6	0	0
ENSG00000224640	SRSF1P1	0	0
ENSG00000126461	SCAF1	1121	20.11800405
ENSG00000218819	TDRD15	0	0
ENSG00000248355	ARL2BPP6	0	0
ENSG00000279191	RP11-803D5.1	6	0.166520574
ENSG00000263485	CTC-304I17.4	0	0
ENSG00000106701	FSD1L	83	0.657871122
ENSG00000185631	AC017079.3	1	0.225938202
ENSG00000181240	SLC25A41	2	0.081500078
ENSG00000124120	TTPAL	579	4.811214845
ENSG00000197372	ZNF675	70	0.654943277
ENSG00000263489	CTC-264K15.6	0	0
ENSG00000197375	SLC22A5	56	0.286807656
ENSG00000103066	PLA2G15	351	2.848022347
ENSG00000103067	ESRP2	5	0.040201501
ENSG00000103064	SLC7A6	978	4.719264766
ENSG00000151502	VPS26B	746	7.611427307
ENSG00000123472	ATPAF1	663	5.218018117
ENSG00000151500	THYN1	98	2.254855485
ENSG00000103061	SLC7A6OS	108	0.964224965
ENSG00000140682	TGFB1I1	491	3.53238933
ENSG00000160951	PTGER1	11	0.726129664
ENSG00000160953	MUM1	676	3.597084427
ENSG00000238029	AC012493.1	0	0
ENSG00000160957	RECQL4	1616	20.44656838
ENSG00000246863	RP11-325N19.3	0	0
ENSG00000160959	LRRC14	554	4.230254934
ENSG00000238024	DDX39BP2	0	0
ENSG00000235015	GEMIN2P1	0	0
ENSG00000238026	RP11-78E6.1	0	0
ENSG00000235013	COX20P2	1	0.261911603
ENSG00000238020	HTR3E-AS1	1	0.182066706
ENSG00000235011	RP4-726F1.1	0	0
ENSG00000238022	RP11-38C18.3	0	0
ENSG00000280459	Metazoa_SRP	0	0
ENSG00000015676	NUDCD3	615	3.671302127
ENSG00000280453	RP11-349F21.4	0	0
ENSG00000218632	RPL7P28	0	0
ENSG00000280451	RP11-64I5.1	0	0
ENSG00000280450	XXyac-YR21CG7.1	0	0
ENSG00000280457	DUX4L2	0	0
ENSG00000280455	RP11-252M24.1	0	0
ENSG00000270750	RP11-461L13.3	0	0
ENSG00000237498	AC010105.1	0	0
ENSG00000016082	ISL1	4	0.117258237
ENSG00000012504	NR1H4	0	0
ENSG00000169575	VPREB1	0	0
ENSG00000169570	DTWD2	95	1.234462364
ENSG00000203279	RP11-498P14.5	1	0.088290352
ENSG00000251352	RP11-451H23.2	0	0
ENSG00000251353	MTND3P5	0	0
ENSG00000251350	LVCAT1	0	0
ENSG00000251356	RAB5CP2	0	0
ENSG00000251357	AP000350.10	250	29.76086676
ENSG00000251354	RP11-697N18.1	0	0
ENSG00000266237	RP11-25D3.1	0	0
ENSG00000266236	NARF-IT1	5	0.609870889
ENSG00000223731	SUPT20HL1	2	0.071662788
ENSG00000177586	OR7E149P	0	0
ENSG00000197993	KEL	1	0.017023303
ENSG00000197992	CLEC9A	0	0
ENSG00000197991	RP11-310K10.1	12	0.177356086
ENSG00000197990	ZNF734P	0	0
ENSG00000266013	CTD-2206N4.2	0	0
ENSG00000092010	PSME1	824	17.97588191
ENSG00000237493	RP11-603J24.7	304	47.21377295
ENSG00000257035	RP11-351O2.2	0	0
ENSG00000261376	RP11-525K10.2	0	0
ENSG00000177174	OR14C36	0	0
ENSG00000272141	RP11-465B22.8	0	0
ENSG00000225069	RP5-1025A1.2	0	0
ENSG00000272142	RP11-428J1.5	16	0.705644306
ENSG00000225063	RP11-383G10.5	0	0
ENSG00000225062	CATIP-AS1	0	0
ENSG00000225067	RPL23AP2	206	41.46796792
ENSG00000142684	ZNF593	378	9.463229796
ENSG00000142687	KIAA0319L	1012	6.754798001
ENSG00000142686	C1orf216	516	11.2882536
ENSG00000203618	GP1BB	7	0.422797098
ENSG00000184599	FAM19A3	3	0.192066576
ENSG00000149451	ADAM33	4	0.031534277
ENSG00000149452	SLC22A8	0	0
ENSG00000247809	NR2F2-AS1	46	0.525911412
ENSG00000250409	CTB-3M24.3	0	0
ENSG00000228578	TUBB1P2	0	0
ENSG00000250130	RP11-616K22.1	0	0
ENSG00000139291	TMEM19	318	3.616245741
ENSG00000228572	LL0YNC03-29C1.1	0	0
ENSG00000228573	RP11-279N8.1	0	0
ENSG00000228570	NUTM2E	0	0
ENSG00000250402	RP11-395P13.4	0	0
ENSG00000250405	RP11-114H7.2	0	0
ENSG00000228577	AC010731.2	0	0
ENSG00000250407	CTB-99A3.1	0	0
ENSG00000250406	RP13-539F13.3	0	0
ENSG00000239810	PRAMEF11	0	0
ENSG00000281490	CICP14	56	1.922829076
ENSG00000281491	DNAJB5-AS1	3	0.375670939
ENSG00000276771	HOTAIRM1_2	1	0.436113273
ENSG00000185972	CCIN	0	0
ENSG00000185973	TMLHE	260	5.133577964
ENSG00000239819	IGKV1D-8	1	0.175588677
ENSG00000185974	GRK1	0	0
ENSG00000226084	RP4-706A16.3	253	42.76205503
ENSG00000226085	UQCRFS1P1	209	23.90918909
ENSG00000226086	EIF3LP3	19	2.16822746
ENSG00000226087	AC106869.2	0	0
ENSG00000226080	RP11-345J13.1	0	0
ENSG00000226081	USP12PX	0	0
ENSG00000226082	RP11-24H1.1	1	0.183133503
ENSG00000226083	SLC39A12-AS1	0	0
ENSG00000226088	RP11-180O5.2	1	0.163068441
ENSG00000226089	RP1-300G12.2	0	0
ENSG00000183484	GPR132	0	0
ENSG00000183486	MX2	26	0.147023409
ENSG00000183938	TRBV21OR9-2	0	0
ENSG00000054179	ENTPD2	18	0.387186108
ENSG00000163545	NUAK2	123	3.353143948
ENSG00000205549	C9orf92	0	0
ENSG00000205544	TMEM256	192	12.86484342
ENSG00000205542	TMSB4X	5974	192.6429895
ENSG00000250132	RP11-359B12.2	13	0.282082682
ENSG00000271679	LSM1P2	0	0
ENSG00000225689	RP1-30E17.2	0	0
ENSG00000162496	DHRS3	514	14.39296068
ENSG00000127578	WFIKKN1	3	0.040743923
ENSG00000225684	FAM225B	45	0.324487225
ENSG00000225683	PACRG-AS3	0	0
ENSG00000162493	PDPN	0	0
ENSG00000225681	AC005730.2	0	0
ENSG00000225680	AL163953.2	0	0
ENSG00000151726	ACSL1	641	4.372759287
ENSG00000179604	CDC42EP4	1533	13.69440561
ENSG00000229197	RP11-227H15.7	1	0.242912833
ENSG00000173960	UBXN2A	243	2.190340602
ENSG00000229195	AC009495.4	0	0
ENSG00000118762	PKD2	676	7.485009604
ENSG00000229192	AC004870.3	0	0
ENSG00000229191	RP11-168O16.1	0	0
ENSG00000229190	RP11-390B4.3	1	0.168338157
ENSG00000115738	ID2	1322	27.9557721
ENSG00000236947	RP11-98G7.1	4	0.339878949
ENSG00000259608	RP11-23A22.1	0	0
ENSG00000259609	RP11-342A23.1	0	0
ENSG00000259604	RP11-66B24.1	0	0
ENSG00000259605	AC074212.5	21	0.698049664
ENSG00000259607	CTD-2647L4.5	0	0
ENSG00000259600	RP11-925D8.3	0	0
ENSG00000278226	Metazoa_SRP	0	0
ENSG00000259602	RP11-138E16.1	0	0
ENSG00000278224	PRICKLE4	0	0
ENSG00000227689	SRP68P2	2	0.738634566
ENSG00000227688	HNRNPA3P2	0	0
ENSG00000227681	RP11-307P5.1	0	0
ENSG00000227680	AC108051.2	0	0
ENSG00000227683	RP11-445N18.5	0	0
ENSG00000227682	ATP5A1P2	0	0
ENSG00000227685	AC087499.10	0	0
ENSG00000227684	CROCCP4	0	0
ENSG00000227687	RP4-681L3.2	0	0
ENSG00000166448	TMEM130	2	0.016947893
ENSG00000244578	LINC01391	0	0
ENSG00000166441	RPL27A	2964	29.7689116
ENSG00000244575	IGKV1-27	0	0
ENSG00000166444	ST5	171	0.524383283
ENSG00000182287	AP1S2	1535	19.83915217
ENSG00000166446	CDYL2	0	0
ENSG00000229229	AC022201.4	0	0
ENSG00000186998	EMID1	3	0.040957428
ENSG00000157617	C2CD2	334	2.540651683
ENSG00000011052	NME1-NME2	3684	218.3083548
ENSG00000157613	CREB3L1	151	2.520418655
ENSG00000229221	HNRNPA1P66	0	0
ENSG00000229220	RP11-47A17.2	0	0
ENSG00000122432	SPATA1	9	0.143257606
ENSG00000229222	KRT18P4	8	0.582649627
ENSG00000229225	RP11-5P4.3	0	0
ENSG00000122435	TRMT13	267	4.363455192
ENSG00000229227	RP11-38L15.2	1	0.021141906
ENSG00000229226	BTF3L4P4	0	0
ENSG00000165887	ANKRD2	2	0.101139181
ENSG00000260593	RP11-432I5.2	1	0.201643771
ENSG00000055130	CUL1	1168	23.18359599
ENSG00000260420	LA16c-444G7.2	0	0
ENSG00000260595	OR4C49P	0	0
ENSG00000227353	RAB28P3	0	0
ENSG00000227352	ARHGEF7-AS1	0	0
ENSG00000227351	NANOGP6	0	0
