gene_id	gene_name	SUM-159159_count	SUM159_FPKM											
ENSG00000101842	VSIG1	0	0											
ENSG00000101843	PSMD10	420	8.513056481											
ENSG00000270997	RP11-703P11.1	0	0											
ENSG00000226870	RP11-402P6.13	1	0.111708037											
ENSG00000185745	IFIT1	189	2.926641648											
ENSG00000281769	LINC01230	0	0											
ENSG00000236555	AC115115.4	0	0											
ENSG00000226872	AC002472.11	1	0.17381215											
ENSG00000223609	HBD	1	0.055068228											
ENSG00000223608	DSCR4-IT1	0	0											
ENSG00000223605	AC107399.1	0	0											
ENSG00000223604	AC007394.3	0	0											
ENSG00000223601	EBLN1	0	0											
ENSG00000223600	EEF1A1P41	0	0											
ENSG00000223603	CRPP1	0	0											
ENSG00000223602	AC125634.1	0	0											
ENSG00000236786	TSPY15P	0	0											
ENSG00000274752	TRBV12-3	0	0											
ENSG00000274751	LA16c-358B7.4	0	0											
ENSG00000274750	HIST1H3E	14	0.436276714											
ENSG00000236782	RP11-96L14.7	11	0.311992753											
ENSG00000274756	CTB-75G16.1	6	0.679764281											
ENSG00000236780	AC078941.1	1	0.030937793											
ENSG00000099834	CDHR5	4	0.0535734											
ENSG00000185742	C11orf87	2	0.03327701											
ENSG00000224958	PGM5-AS1	0	0											
ENSG00000224959	AC017002.2	3	0.333323689											
ENSG00000270661	RP1-142L7.9	0	0											
ENSG00000270666	XXbac-BPGBPG34I8.1	0	0											
ENSG00000270665	HNRNPA1P67	1	0.105676286											
ENSG00000270664	RP11-544H14.1	0	0											
ENSG00000224950	RP5-1086K13.1	6	0.255133075											
ENSG00000270669	CTB-179I1.3	0	0											
ENSG00000224953	SRIP3	0	0											
ENSG00000224955	KCTD10P1	0	0											
ENSG00000224957	LINC01266	0	0											
ENSG00000253427	RP11-103H7.1	0	0											
ENSG00000234780	RP11-552E4.2	0	0											
ENSG00000234781	LINC01103	0	0											
ENSG00000234782	TPT1P9	12	2.285103561											
ENSG00000240919	RP11-400K9.1	0	0											
ENSG00000234784	RP11-182I10.1	0	0											
ENSG00000234785	EEF1GP5	38	2.839260778											
ENSG00000234787	LINC00458	0	0											
ENSG00000234788	HSPA8P3	0	0											
ENSG00000234789	RP11-483H20.4	2	0.416599849											
ENSG00000236870	RP1-223D17.1	0	0											
ENSG00000236871	LINC00106	12	1.984025727											
ENSG00000151690	MFSD6	421	3.470397123											
ENSG00000236874	RP1-66N13.1	0	0											
ENSG00000236875	DDX11L5	1	0.149627279											
ENSG00000151694	ADAM17	587	8.050380702											
ENSG00000236877	SETD6P1	0	0											
ENSG00000236878	AC012363.7	0	0											
ENSG00000077943	ITGA8	2	0.024759981											
ENSG00000077942	FBLN1	2861	29.50216031											
ENSG00000170961	HAS2	9	0.210235098											
ENSG00000235782	RP3-333A15.1	0	0											
ENSG00000232177	MTND4P24	0	0											
ENSG00000232176	RP11-146N23.1	14	1.924642078											
ENSG00000235787	RP11-219I21.1	0	0											
ENSG00000232170	LINC00708	0	0											
ENSG00000235785	AL109767.1	0	0											
ENSG00000232172	RP11-57C19.2	0	0											
ENSG00000234438	KBTBD13	0	0											
ENSG00000250828	RP11-790I12.3	0	0											
ENSG00000214429	CYCSP6	1	0.324027286											
ENSG00000183153	GJD3	14	1.548412609											
ENSG00000234432	RP11-1275H24.1	40	1.476889305											
ENSG00000250822	CTD-2139B15.4	0	0											
ENSG00000250821	RP11-345F18.1	0	0											
ENSG00000250820	RP11-91H12.4	0	0											
ENSG00000234436	AC008984.7	0	0											
ENSG00000250826	HNRNPA3P13	0	0											
ENSG00000250825	PGAM1P12	0	0											
ENSG00000234435	LINC01432	0	0											
ENSG00000117318	ID3	734	25.97390942											
ENSG00000065000	AP3D1	2358	13.07061503											
ENSG00000142731	PLK4	523	5.52463275											
ENSG00000253428	CTB-43E15.2	0	0											
ENSG00000142733	MAP3K6	373	4.289652575											
ENSG00000253429	KB-1090H4.2	0	0											
ENSG00000226281	RP1-80N2.2	0	0											
ENSG00000163637	PRICKLE2	242	2.107753593											
ENSG00000205037	RP11-863P13.4	0	0											
ENSG00000224374	RP1-32B1.4	0	0											
ENSG00000224375	AC009276.4	0	0											
ENSG00000169442	CD52	4	0.297503351											
ENSG00000151693	ASAP2	1281	10.11978749											
ENSG00000224370	RP11-814E24.3	0	0											
ENSG00000224371	RP11-235G24.1	0	0											
ENSG00000169446	MMGT1	512	13.4067844											
ENSG00000224373	IGHV4-59	0	0											
ENSG00000261504	RP11-317P15.4	1	0.071116454											
ENSG00000261505	LA16c-358B7.3	49	0.794980708											
ENSG00000156475	PPP2R2B	0	0											
ENSG00000257515	RP11-498M15.1	0	0											
ENSG00000048828	FAM120A	3306	35.13093992											
ENSG00000261501	RP11-63B13.1	0	0											
ENSG00000156471	PTDSS1	1281	13.77847989											
ENSG00000039650	PNKP	312	3.163635266											
ENSG00000089248	ERP29	1100	18.47741444											
ENSG00000261509	TP53TG3B	0	0											
ENSG00000106236	NPTX2	82	2.43365057											
ENSG00000257510	RP11-609L23.1	0	0											
ENSG00000267218	AC005336.5	1	0.104213249											
ENSG00000267219	AC010504.2	2	0.334704152											
ENSG00000267216	AC010642.1	61	1.412505758											
ENSG00000267214	CTC-265F19.3	0	0											
ENSG00000267215	RP11-685A21.1	0	0											
ENSG00000267212	CTD-2659N19.9	0	0											
ENSG00000109534	GAR1	91	3.253128064											
ENSG00000267211	RP5-1067M6.3	0	0											
ENSG00000103550	KNOP1	299	3.068366776											
ENSG00000263904	RP11-344B2.3	0	0											
ENSG00000263905	RN7SL555P	0	0											
ENSG00000250543	RP11-442N1.1	0	0											
ENSG00000258419	RP11-588P7.1	0	0											
ENSG00000110092	CCND1	8221	114.3323346											
ENSG00000110090	CPT1A	1149	14.80958817											
ENSG00000275909	Metazoa_SRP	0	0											
ENSG00000112763	BTN2A1	388	3.630729872											
ENSG00000267109	CTD-2378E21.1	0	0											
ENSG00000250668	CTD-2296D1.2	0	0											
ENSG00000275901	Metazoa_SRP	1	0.385260789											
ENSG00000275900	U3	0	0											
ENSG00000275902	RP13-1032I1.11	0	0											
ENSG00000144290	SLC4A10	2	0.014262961											
ENSG00000258414	RP11-356O9.1	0	0											
ENSG00000275906	XXbac-BPG118E17.10	0	0											
ENSG00000225779	RP4-603I14.3	0	0											
ENSG00000225778	PROSER2-AS1	0	0											
ENSG00000131368	MRPS25	362	3.950557038											
ENSG00000261020	RP11-744K17.1	0	0											
ENSG00000142192	APP	7934	73.0073735											
ENSG00000225777	DDX39AP1	0	0											
ENSG00000142197	DOPEY2	235	2.374007875											
ENSG00000225774	SIRPAP1	1	0.055286012											
ENSG00000239893	ZNF736P9Y	0	0											
ENSG00000260959	RP11-350A1.2	0	0											
ENSG00000229608	GOLGA2P4	0	0											
ENSG00000118690	ARMC2	49	0.894297708											
ENSG00000229603	AC004014.3	0	0											
ENSG00000229601	AL590762.10	1	0.386783559											
ENSG00000229600	RP11-524K14.1	0	0											
ENSG00000229607	RP5-1125N11.1	0	0											
ENSG00000229606	RP5-827L5.1	0	0											
ENSG00000229605	RP11-492M23.2	0	0											
ENSG00000229604	MTATP8P2	0	0											
ENSG00000110328	GALNT18	284	6.902875815											
ENSG00000184209	SNRNP35	86	1.17549141											
ENSG00000184208	C22orf46	181	3.059805361											
ENSG00000149743	TRPT1	216	2.716090248											
ENSG00000149742	SLC22A9	2	0.06176717											
ENSG00000184203	PPP1R2	637	8.683780212											
ENSG00000184207	PGP	527	14.20230217											
ENSG00000184206	GOLGA6L4	5	0.059519661											
ENSG00000184205	TSPYL2	90	0.848426119											
ENSG00000163125	RPRD2	488	3.897306149											
ENSG00000134627	PIWIL4	0	0											
ENSG00000163126	ANKRD23	32	0.360801207											
ENSG00000163121	NEURL3	1	0.025279318											
ENSG00000168710	AHCYL1	2899	31.25043363											
ENSG00000189002	PROS2P	0	0											
ENSG00000189001	SBSN	3	0.099917717											
ENSG00000189007	ADAT2	131	1.475014171											
ENSG00000162654	GBP4	198	2.707486298											
ENSG00000182334	OR5P3	1	0.104547265											
ENSG00000162650	ATXN7L2	55	0.53306614											
ENSG00000182330	PRAMEF8	0	0											
ENSG00000182333	LIPF	0	0											
ENSG00000244441	RP11-359H3.1	0	0											
ENSG00000166579	NDEL1	309	2.181071108											
ENSG00000166578	IQCD	85	2.083084063											
ENSG00000264767	RN7SL237P	0	0											
ENSG00000248452	RP11-324H7.1	0	0											
ENSG00000215256	DHRS4-AS1	157	1.887397025											
ENSG00000152578	GRIA4	4	0.023646458											
ENSG00000215252	GOLGA8B	472	3.111275273											
ENSG00000215251	FASTKD5	213	7.254136506											
ENSG00000251051	ELL2P2	0	0											
ENSG00000251050	RP11-168A11.4	0	0											
ENSG00000181585	TMIE	0	0											
ENSG00000115318	LOXL3	55	0.562473613											
ENSG00000251055	RP11-257A22.1	0	0											
ENSG00000251054	CTD-2215E18.3	0	0											
ENSG00000259268	AC007950.1	0	0											
ENSG00000259269	RP11-624L4.2	0	0											
ENSG00000251059	RP11-100N20.1	0	0											
ENSG00000259267	RP11-432J9.6	0	0											
ENSG00000259264	RP11-60L3.1	1	0.035936923											
ENSG00000115310	RTN4	5570	49.75735009											
ENSG00000115317	HTRA2	361	3.99397421											
ENSG00000181588	MEX3D	565	11.10040006											
ENSG00000226288	OR52I2	0	0											
ENSG00000069345	DNAJA2	1038	14.99179222											
ENSG00000139597	N4BP2L1	58	0.295031892											
ENSG00000262366	NDUFA3P6	0	0											
ENSG00000262362	LA16c-380H5.2	0	0											
ENSG00000263015	RP5-1029F21.3	0	0											
ENSG00000263017	RP11-356I18.1	0	0											
ENSG00000114956	DGUOK	474	12.95953309											
ENSG00000263011	RP11-473M20.11	2	0.648350759											
ENSG00000263013	RP11-876N24.5	9	0.760038879											
ENSG00000260296	RP11-395I6.3	6	0.507619999											
ENSG00000260293	RP11-715J22.6	16	0.278856417											
ENSG00000108506	INTS2	295	2.638874785											
ENSG00000260290	CTD-2033A16.2	103	7.190875798											
ENSG00000108509	CAMTA2	329	3.018888638											
ENSG00000218803	GSTM2P1	2	0.299391329											
ENSG00000260298	ACTG1P16	0	0											
ENSG00000259198	RP11-133K1.6	2	0.048706948											
ENSG00000259199	CTD-2544M6.1	0	0											
ENSG00000266627	RN7SL202P	0	0											
ENSG00000259191	RP11-253M7.3	5	0.747130764											
ENSG00000259192	AC109631.1	0	0											
ENSG00000273669	RP11-405M12.4	3	0.442923333											
ENSG00000259194	RP11-108K3.4	0	0											
ENSG00000259196	HMBOX1-IT1	0	0											
ENSG00000148834	GSTO1	694	23.89331317											
ENSG00000227734	RP11-49L2.1	0	0											
ENSG00000227737	OR8B1P	0	0											
ENSG00000036549	ZZZ3	483	3.129825456											
ENSG00000227730	MTND6P5	0	0											
ENSG00000227733	RP4-565E6.1	0	0											
ENSG00000139620	KANSL2	177	1.797733592											
ENSG00000218806	RP3-369A17.2	0	0											
ENSG00000139625	MAP3K12	566	3.889906567											
ENSG00000139624	CERS5	440	2.310968622											
ENSG00000180182	MED14	840	7.268315854											
ENSG00000139626	ITGB7	0	0											
ENSG00000011566	MAP4K3	410	3.645603965											
ENSG00000253977	MTCO2P4	0	0											
ENSG00000165006	UBAP1	746	11.36474181											
ENSG00000185640	KRT79	19	0.498850807											
ENSG00000185641	CTD-2287O16.1	1879	493.0735148											
ENSG00000266998	RP11-936I5.1	0	0											
ENSG00000266997	RP11-886H22.1	0	0											
ENSG00000266994	RP11-127I20.7	0	0											
ENSG00000266995	RP11-703I16.3	0	0											
ENSG00000266992	DHX40P1	74	5.129710169											
ENSG00000266993	RP4-657D16.3	13	0.421743278											
ENSG00000245719	RP11-34F13.2	0	0											
ENSG00000101307	SIRPB1	383	2.934020065											
ENSG00000101306	MYLK2	5	0.149471793											
ENSG00000242841	KRT8P35	0	0											
ENSG00000180233	ZNRF2	227	5.626420227											
ENSG00000180230	NACAP2	0	0											
ENSG00000162384	C1orf123	191	2.563079762											
ENSG00000162385	MAGOH	129	5.250102394											
ENSG00000162383	SLC1A7	14	0.132502916											
ENSG00000281899	C1QTNF9B-AS1	0	0											
ENSG00000126934	MAP2K2	2070	22.18940263											
ENSG00000186174	BCL9L	2915	20.8475811											
ENSG00000281892	Metazoa_SRP	0	0											
ENSG00000281896	RP11-274B21.13	2	0.696804018											
ENSG00000283005	CDC27P3	0	0											
ENSG00000272293	RP11-91J19.3	0	0											
ENSG00000283001	RP11-317C20.9	0	0											
ENSG00000283000	RP11-297A16.4	0	0											
ENSG00000283003	RP11-418I22.3	0	0											
ENSG00000090612	ZNF268	67	0.238923717											
ENSG00000183520	UTP11L	470	10.20488333											
ENSG00000183527	PSMG1	584	16.42583589											
ENSG00000090615	GOLGA3	1052	6.100824802											
ENSG00000257048	RP11-476M19.2	0	0											
ENSG00000227198	C6orf47-AS1	0	0											
ENSG00000014138	POLA2	570	6.540628809											
ENSG00000250012	RP11-124N2.1	5	0.634721985											
ENSG00000250013	RP11-456A14.1	0	0											
ENSG00000227193	RP11-439A17.4	0	0											
ENSG00000227192	RP1-45I4.3	0	0											
ENSG00000227195	MIR663AHG	5	0.043303305											
ENSG00000250017	RP11-484L7.2	0	0											
ENSG00000257046	RP11-545J16.1	2	0.051881804											
ENSG00000250015	CTC-339F2.2	1	0.475030294											
ENSG00000116833	NR5A2	1	0.007219731											
ENSG00000116830	TTF2	615	4.548599663											
ENSG00000242493	RN7SL37P	1	0.318749969											
ENSG00000171889	MIR31HG	0	0											
ENSG00000254315	RP11-267M23.3	0	0											
ENSG00000239686	RP11-665C16.1	0	0											
ENSG00000255753	RP11-22B23.2	2	0.334132985											
ENSG00000255750	RP11-283G6.5	0	0											
ENSG00000077009	NMRK2	0	0											
ENSG00000006704	GTF2IRD1	494	5.819316464											
ENSG00000166377	ATP9B	207	0.912212932											
ENSG00000184991	TTTY13	0	0											
ENSG00000184990	SIVA1	549	6.827092619											
ENSG00000211968	IGHV1-58	0	0											
ENSG00000184995	IFNE	0	0											
ENSG00000211965	IGHV3-49	0	0											
ENSG00000211964	IGHV3-48	0	0											
ENSG00000211967	IGHV3-53	0	0											
ENSG00000211966	IGHV5-51	0	0											
ENSG00000211961	IGHV1-45	0	0											
ENSG00000155100	OTUD6B	152	1.894527757											
ENSG00000211962	IGHV1-46	1	0.14939884											
ENSG00000001084	GCLC	289	2.022691527											
ENSG00000259870	RP11-753A21.2	0	0											
ENSG00000254317	RP11-473O4.5	4	0.426951374											
ENSG00000124134	KCNS1	2	0.035209842											
ENSG00000217495	RP1-95L4.2	0	0											
ENSG00000107625	DDX50	515	9.816578149											
ENSG00000164068	RNF123	589	4.676829687											
ENSG00000164066	INTU	128	0.65386149											
ENSG00000164061	BSN	14	0.081485708											
ENSG00000164062	APEH	1206	14.2323667											
ENSG00000242150	RP11-134G8.6	6	1.188899472											
ENSG00000242151	DYNLL1P5	0	0											
ENSG00000182698	RESP18	0	0											
ENSG00000242153	OFD1P6Y	0	0											
ENSG00000242154	RP4-778K6.3	1	0.179223884											
ENSG00000242156	AC000041.8	0	0											
ENSG00000276251	CTB-32O4.3	0	0											
ENSG00000100162	CENPM	171	4.24484968											
ENSG00000242159	ABCF2P1	0	0											
ENSG00000100167	3-Sep	65	0.664179586											
ENSG00000161654	LSM12	74	1.335389152											
ENSG00000256315	AP000462.1	0	0											
ENSG00000256314	RP11-338E21.3	0	0											
ENSG00000256312	RP13-977J11.8	1	0.250271715											
ENSG00000161653	NAGS	21	0.457391575											
ENSG00000161652	IZUMO2	1	0.042088706											
ENSG00000243404	RPL35AP32	0	0											
ENSG00000125779	PANK2	306	3.235874556											
ENSG00000276256	AC011043.1	11	0.490517991											
ENSG00000243403	RP11-330L19.1	2	0.562649222											
ENSG00000246430	LINC00968	0	0											
ENSG00000125772	GPCPD1	1088	8.954288296											
ENSG00000276257	RP11-327I22.3	0	0											
ENSG00000125775	SDCBP2	25	0.627766072											
ENSG00000254801	CTD-2132H18.3	0	0											
ENSG00000254800	RP11-163O19.3	0	0											
ENSG00000254803	RP11-529A4.9	0	0											
ENSG00000254802	AC022182.3	1	0.11391879											
ENSG00000254805	SNRPCP14	1	0.477347515											
ENSG00000254804	RP11-674C21.9	0	0											
ENSG00000254807	OR10AK1P	0	0											
ENSG00000276259	RP11-481J2.4	3	0.336378201											
ENSG00000230447	CTF2P	0	0											
ENSG00000230444	TFAMP1	0	0											
ENSG00000176358	TAC4	1	0.068050237											
ENSG00000242512	LINC01206	0	0											
ENSG00000278864	RP11-45M22.2	70	3.906292103											
ENSG00000278867	RP11-640N20.4	8	0.359352373											
ENSG00000278866	RP11-407A16.6	0	0											
ENSG00000273599	RP11-59C5.3	40	0.721303159											
ENSG00000278861	RP11-338K17.6	15	2.442930782											
ENSG00000235129	FABP7P2	0	0											
ENSG00000106571	GLI3	470	3.701610399											
ENSG00000224261	RPSAP18	2	0.220995405											
ENSG00000216723	NUDT19P3	0	0											
ENSG00000273331	TM4SF19-TCTEX1D2	0	0											
ENSG00000124795	DEK	2275	36.57636076											
ENSG00000278862	RP11-571O6.2	1	0.028806665											
ENSG00000224267	RP11-149F8.5	0	0											
ENSG00000092445	TYRO3	299	1.997957558											
ENSG00000226552	RP5-1092L12.2	0	0											
ENSG00000248986	RP11-774O3.1	0	0											
ENSG00000199475	RN7SKP104	0	0											
ENSG00000273335	RP11-61L19.2	0	0											
ENSG00000273590	SMIM11B	1	0.015622005											
ENSG00000273336	OR7M1P	0	0											
ENSG00000273591	7SK	2	0.783207716											
ENSG00000237259	RP4-568F9.3	0	0											
ENSG00000235120	BSN-AS1	0	0											
ENSG00000177340	FLJ13224	2	0.129327562											
ENSG00000158435	CNOT11	604	17.82317786											
ENSG00000237251	AC072061.2	0	0											
ENSG00000237250	RP11-193H5.1	0	0											
ENSG00000237257	MTND2P8	0	0											
ENSG00000237256	PGAM3P	0	0											
ENSG00000237254	TRBV30	0	0											
ENSG00000277675	AC004878.2	0	0											
ENSG00000240175	MAGI1-AS1	0	0											
ENSG00000277677	Metazoa_SRP	0	0											
ENSG00000277670	RP11-339A11.3	0	0											
ENSG00000084463	WBP11	1748	28.98917703											
ENSG00000234415	RPL5P7	0	0											
ENSG00000124422	USP22	2067	16.74123845											
ENSG00000240179	RPL26P3	0	0											
ENSG00000181847	TIGIT	0	0											
ENSG00000166965	RCCD1	41	0.357099999											
ENSG00000281331	AC016753.2	0	0											
ENSG00000166963	MAP1A	40	0.368353895											
ENSG00000281333	RP11-900F13.3	0	0											
ENSG00000166961	MS4A15	0	0											
ENSG00000178631	ACTG1P1	1	0.086675147											
ENSG00000275506	CTD-2062A1.2	0	0											
ENSG00000169129	AFAP1L2	13	0.15792472											
ENSG00000238019	RP11-732M18.2	0	0											
ENSG00000244879	GABPB1-AS1	267	1.323573919											
ENSG00000169126	ARMC4	84	1.347851157											
ENSG00000169122	FAM110B	10	0.154780321											
ENSG00000081842	PCDHA6	0	0											
ENSG00000163249	CCNYL1	382	4.254678895											
ENSG00000136840	ST6GALNAC4	424	8.303534245											
ENSG00000227603	RP11-165J3.6	0	0											
ENSG00000257869	CTD-2591A6.2	3	0.578067263											
ENSG00000257863	RP11-587P21.3	0	0											
ENSG00000257860	RP11-552I14.1	0	0											
ENSG00000257864	RP11-46I1.2	0	0											
ENSG00000257865	RP11-154D9.1	0	0											
ENSG00000255037	RP11-680G24.1	0	0											
ENSG00000255036	RP11-23J9.4	39	0.447985901											
ENSG00000255035	SDHCP4	0	0											
ENSG00000255033	SERPINA15P	0	0											
ENSG00000255032	RP11-45A12.2	0	0											
ENSG00000255031	RP11-802E16.3	14	0.818116513											
ENSG00000255030	OR8B5P	0	0											
ENSG00000184838	PRR16	162	3.121984097											
ENSG00000227606	AC005392.13	0	0											
ENSG00000255039	RP11-882G5.1	0	0											
ENSG00000255038	RP11-1167A19.2	0	0											
ENSG00000200151	RN7SKP231	0	0											
ENSG00000201201	RN7SKP118	0	0											
ENSG00000004399	PLXND1	314	2.039028973											
ENSG00000251012	RP11-484M3.5	0	0											
ENSG00000261026	CTD-3247F14.2	0	0											
ENSG00000168925	CTRB1	1	0.076450188											
ENSG00000271732	RP5-1182A14.5	0	0											
ENSG00000271730	RP11-787I22.3	4	0.607941631											
ENSG00000276107	CTD-2033D15.2	3	0.400625061											
ENSG00000271736	RP11-85G21.3	0	0											
ENSG00000276101	RP11-455O6.8	0	0											
ENSG00000271734	RP1-111B22.3	1	0.208204767											
ENSG00000276109	RP11-169D4.3	0	0											
ENSG00000256546	AC156455.1	1	0.035365465											
ENSG00000231801	ANP32BP2	0	0											
ENSG00000261025	RP11-84D1.2	0	0											
ENSG00000136478	TEX2	1075	6.532622539											
ENSG00000239689	RPL17P46	0	0											
ENSG00000137707	BTG4	0	0											
ENSG00000137700	SLC37A4	801	4.876947725											
ENSG00000179997	AC010894.4	0	0											
ENSG00000139438	FAM222A	2	0.030207024											
ENSG00000179994	SPDYE7P	0	0											
ENSG00000137709	POU2F3	1	0.010196545											
ENSG00000255388	RP11-124G5.3	0	0											
ENSG00000128683	GAD1	5	0.03340642											
ENSG00000244128	LINC01322	0	0											
ENSG00000166035	LIPC	0	0											
ENSG00000244125	AC078882.1	0	0											
ENSG00000166037	CEP57	622	4.61852075											
ENSG00000244122	UGT1A7	1044	22.25319952											
ENSG00000166033	HTRA1	6704	231.2961213											
ENSG00000268592	RAET1E-AS1	100	8.089214628											
ENSG00000122068	FYTTD1	1221	11.99432465											
ENSG00000268595	CTD-3187F8.2	0	0											
ENSG00000268597	RP11-157B13.8	0	0											
ENSG00000268598	VN1R80P	1	0.289515504											
ENSG00000245832	MIR4300HG	0	0											
ENSG00000122591	FAM126A	2875	12.29701323											
ENSG00000233234	RP11-740P5.2	0	0											
ENSG00000273724	RP11-347C12.12	2	0.581014626											
ENSG00000233237	LINC00472	23	0.444292524											
ENSG00000282375	RP11-43A14.2	0	0											
ENSG00000268049	CTD-2619J13.9	16	1.357069012											
ENSG00000230015	RP11-80B9.4	0	0											
ENSG00000268043	NBPF12	163	1.16108096											
ENSG00000268041	CTD-2575K13.6	0	0											
ENSG00000268047	AC018766.6	3	0.606731755											
ENSG00000233230	AC079807.2	11	0.711623919											
ENSG00000215065	DUSP8P4	0	0											
ENSG00000204351	SKIV2L	841	7.951033051											
ENSG00000204352	C9orf129	43	3.647142349											
ENSG00000270462	RP11-342K6.3	1	0.236367731											
ENSG00000254075	IGLVV-66	0	0											
ENSG00000204356	NELFE	563	8.336821659											
ENSG00000254332	GS1-44D20.1	97	12.6930227											
ENSG00000278616	BEND3P3	34	1.363900496											
ENSG00000254079	RP11-31K23.1	0	0											
ENSG00000278615	C11orf98	147	8.936866974											
ENSG00000059145	UNKL	341	2.028998683											
ENSG00000278610	RP11-455P21.3	0	0											
ENSG00000278611	CTC-543D15.8	2	0.134664325											
ENSG00000272918	CTB-152G17.6	8	0.295929259											
ENSG00000242256	RN7SL57P	0	0											
ENSG00000272913	RP11-440D17.3	1	0.061390364											
ENSG00000254337	RP11-865I6.2	5	0.950234273											
ENSG00000272911	RP11-74E22.6	0	0											
ENSG00000204818	ADGRF5P2	12	0.707982658											
ENSG00000272917	RP11-705C15.5	0	0											
ENSG00000272916	RP11-574K11.31	5	0.075859658											
ENSG00000272915	RP11-62J1.4	0	0											
ENSG00000233238	DEFA9P	0	0											
ENSG00000235651	AC064850.4	1	0.069997311											
ENSG00000260457	RP11-723G8.1	0	0											
ENSG00000122687	FTSJ2	428	5.807927154											
ENSG00000121022	COPS5	524	3.737183278											
ENSG00000260456	C16orf95	17	0.314973184											
ENSG00000243339	RN7SL738P	1	0.329482291											
ENSG00000271133	CTA-293F17.1	6	0.46760855											
ENSG00000204814	RP11-160N1.10	0	0											
ENSG00000136839	OR13C9	0	0											
ENSG00000071909	MYO3B	2	0.018903449											
ENSG00000158497	HMHB1	0	0											
ENSG00000232379	RP11-308D16.1	0	0											
ENSG00000232378	RPL29P28	0	0											
ENSG00000232373	MTCYBP3	0	0											
ENSG00000232370	AF241726.2	0	0											
ENSG00000232377	AC016910.1	1	0.093552811											
ENSG00000232375	RP11-136C24.1	0	0											
ENSG00000232374	GPR79	0	0											
ENSG00000234238	RP11-430L16.1	0	0											
ENSG00000234239	CFL1P8	0	0											
ENSG00000159723	AGRP	0	0											
ENSG00000159720	ATP6V0D1	990	6.623905495											
ENSG00000234230	ZFX-AS1	3	0.704216234											
ENSG00000234231	AC093616.4	219	10.23183993											
ENSG00000130167	TSPAN16	1	0.034155756											
ENSG00000234233	KCNH1-IT1	0	0											
ENSG00000120685	PROSER1	489	4.454889227											
ENSG00000234235	BOK-AS1	0	0											
ENSG00000120686	UFM1	695	12.43629718											
ENSG00000274612	CTC-260E6.12	0	0											
ENSG00000274611	TBC1D3	5	0.237213112											
ENSG00000274614	RP11-17E4.1	0	0											
ENSG00000274615	CH17-258A22.4	0	0											
ENSG00000266242	GRAMD4P7	12	0.953363012											
ENSG00000274618	HIST1H4F	0	0											
ENSG00000253418	SNX18P27	1	0.125617767											
ENSG00000253417	RP11-109J4.1	16	0.375013803											
ENSG00000253416	RP11-48D4.2	0	0											
ENSG00000253415	RP11-44N12.4	0	0											
ENSG00000253414	RP11-150O12.6	2	0.383925351											
ENSG00000253413	RP11-960H2.2	0	0											
ENSG00000253412	IGHVIII-13-1	0	0											
ENSG00000240922	LSAMP-AS1	0	0											
ENSG00000240927	RN7SL209P	2	0.709427279											
ENSG00000257529	RPL36A-HNRNPH2	111	11.31732988											
ENSG00000257528	KRT8P19	0	0											
ENSG00000257527	MIR3179-3	0	0											
ENSG00000081237	PTPRC	12	0.123066139											
ENSG00000240929	HIST2H2BB	0	0											
ENSG00000257524	RP11-203J24.9	3	0.201135733											
ENSG00000257523	CTD-2384A14.2	0	0											
ENSG00000257522	RP11-562L8.1	0	0											
ENSG00000257520	RP11-896J10.3	0	0											
ENSG00000111432	FZD10	0	0											
ENSG00000171501	OR1N2	1	0.048276389											
ENSG00000171502	COL24A1	5	0.045400376											
ENSG00000171503	ETFDH	243	4.004847806											
ENSG00000175084	DES	1	0.033489473											
ENSG00000175087	PDIK1L	76	0.674482114											
ENSG00000171509	RXFP1	6	0.065813126											
ENSG00000271137	RP5-966M1.4	0	0											
ENSG00000249047	COX6B1P5	0	0											
ENSG00000249045	RP11-63H19.8	0	0											
ENSG00000232999	RP1-90J20.10	0	0											
ENSG00000232998	VPS13A-AS1	0	0											
ENSG00000267348	CTB-179K24.3	3	0.224509304											
ENSG00000232994	RPL7P14	0	0											
ENSG00000232993	RP11-334A14.5	0	0											
ENSG00000232992	AHCYP4	1	0.074415392											
ENSG00000232991	GACAT1	0	0											
ENSG00000232990	MTATP6P7	0	0											
ENSG00000182574	RP3-341D10.1	3	0.310420898											
ENSG00000281042	AC013286.1	0	0											
ENSG00000251111	FCF1P8	0	0											
ENSG00000037637	FBXO42	303	2.917618959											
ENSG00000276925	RP11-708J19.3	2	0.927971228											
ENSG00000276923	RP11-321P16.1	0	0											
ENSG00000074370	ATP2A3	4	0.030249124											
ENSG00000276928	RP11-483E23.9	0	0											
ENSG00000276929	RP11-266I3.9	0	0											
ENSG00000273341	RP5-899E9.1	0	0											
ENSG00000273340	MICE	5	0.422965126											
ENSG00000273343	XXbac-B444P24.13	10	1.55123732											
ENSG00000273342	KB-1440D3.14	1	0.221896237											
ENSG00000273345	CTD-2410N18.4	6	0.298281533											
ENSG00000273344	PAXIP1-AS1	75	3.253992464											
ENSG00000174930	VN2R1P	1	0.056142421											
ENSG00000278621	CTD-2033D15.3	10	1.86089496											
ENSG00000273348	RP11-535A5.1	0	0											
ENSG00000042781	USH2A	2	0.009212041											
ENSG00000174938	SEZ6L2	589	9.187454909											
ENSG00000174939	ASPHD1	292	6.60372221											
ENSG00000198466	ZNF587	38	0.240366526											
ENSG00000198467	TPM2	2962	43.9073756											
