gene_id	gene_name	BT-474_count	BT-474_FPKM											
ENSG00000184925	LCN12	9	0.138154602											
ENSG00000172404	DNAJB7	0	0											
ENSG00000179755	CTD-2144E22.5	0	0											
ENSG00000242279	RP11-659G9.1	1	0.119280902											
ENSG00000242278	RP11-382N13.1	0	0											
ENSG00000279917	RP11-360N9.2	0	0											
ENSG00000259093	RP11-1112J20.2	0	0											
ENSG00000231724	RP11-573D15.3	2	0.350597406											
ENSG00000108370	RGS9	1	0.014886677											
ENSG00000108375	RNF43	1496	10.70924323											
ENSG00000221867	MAGEA3	2	0.045663917											
ENSG00000221866	PLXNA4	39	0.145083267											
ENSG00000108379	WNT3	5	0.093143297											
ENSG00000221864	KRTAP12-2	0	0											
ENSG00000113905	HRG	1	0.014131459											
ENSG00000140939	NOL3	612	7.814284078											
ENSG00000116266	STXBP3	547	7.517680536											
ENSG00000104499	GML	0	0											
ENSG00000116260	QSOX1	1261	10.0966523											
ENSG00000159921	GNE	45	0.444758999											
ENSG00000104490	NCALD	83	0.359154455											
ENSG00000104497	SNX16	85	0.761118485											
ENSG00000262884	CTD-3060P21.1	19	0.706446358											
ENSG00000262885	CTD-2144E22.11	0	0											
ENSG00000182853	VMO1	4	0.216988652											
ENSG00000262880	RP11-104H15.7	0	0											
ENSG00000262881	RP11-669E14.4	1	0.124781339											
ENSG00000139890	REM2	6	0.195043886											
ENSG00000262888	RP11-462G12.2	1	0.122363096											
ENSG00000139899	CBLN3	8	0.257231792											
ENSG00000260011	RP13-20L14.1	0	0											
ENSG00000260010	ZNF720P1	0	0											
ENSG00000260012	RP11-329J18.4	1	0.124617153											
ENSG00000260015	RP11-510M2.5	0	0											
ENSG00000152056	AP1S3	85	1.076748912											
ENSG00000260017	RP11-1035H13.2	1	0.2623519											
ENSG00000260019	RP11-218F4.1	0	0											
ENSG00000260018	RP11-505K9.1	6	1.090149323											
ENSG00000196739	COL27A1	88	0.432599899											
ENSG00000154864	PIEZO2	14	0.070102278											
ENSG00000196730	DAPK1	36	0.158080632											
ENSG00000119457	SLC46A2	1	0.022815957											
ENSG00000250958	LINC00492	0	0											
ENSG00000196735	HLA-DQA1	1	0.009532867											
ENSG00000197067	OR2T32P	0	0											
ENSG00000150527	CTAGE5	620	4.505096143											
ENSG00000150526	MIA2	0	0											
ENSG00000197061	HIST1H4C	0	0											
ENSG00000145824	CXCL14	418	11.27030654											
ENSG00000228380	MYL6BP1	0	0											
ENSG00000228383	FAM197Y7	0	0											
ENSG00000156140	ADAMTS3	1	0.011479883											
ENSG00000236258	TIMM8BP1	0	0											
ENSG00000228384	AC007040.6	1	0.198551438											
ENSG00000228386	RP5-1125A11.4	0	0											
ENSG00000239202	RN7SL499P	0	0											
ENSG00000236255	AC009404.2	41	0.865965304											
ENSG00000239200	RP11-536C10.1	1	0.251217602											
ENSG00000236257	EI24P2	0	0											
ENSG00000239207	GAPDHP39	0	0											
ENSG00000236252	RP11-15J10.8	0	0											
ENSG00000236253	SLC25A3P1	0	0											
ENSG00000140157	NIPA2	1588	16.4905939											
ENSG00000232258	TMEM114	0	0											
ENSG00000140153	WDR20	418	1.814557081											
ENSG00000196341	OR8D1	0	0											
ENSG00000232259	RP11-4C20.3	0	0											
ENSG00000245059	RP11-303E16.7	0	0											
ENSG00000259010	RP11-973N13.2	26	1.755555821											
ENSG00000065802	ASB1	219	1.980288101											
ENSG00000236190	RP3-431C21.1	0	0											
ENSG00000203837	PNLIPRP3	1	0.040233235											
ENSG00000180979	LRRC57	143	1.052487245											
ENSG00000180974	OR52E4	0	0											
ENSG00000185338	SOCS1	29	2.241078283											
ENSG00000185339	TCN2	9	0.123693297											
ENSG00000113013	HSPA9	7296	92.84537165											
ENSG00000236197	AC002429.5	0	0											
ENSG00000259831	LINC00567	0	0											
ENSG00000185332	TMEM105	20	0.363471197											
ENSG00000085514	PILRA	22	0.543203981											
ENSG00000232252	RP11-30L8.1	0	0											
ENSG00000085511	MAP3K4	399	3.215950477											
ENSG00000251888	RN7SKP190	0	0											
ENSG00000072864	NDE1	381	4.934660687											
ENSG00000216265	FABP12P1	0	0											
ENSG00000150750	C11orf53	2	0.15711419											
ENSG00000260909	RP11-93O14.1	0	0											
ENSG00000260908	CTB-134H23.3	1	0.040964116											
ENSG00000260907	AC008088.4	0	0											
ENSG00000260905	RP11-105C19.1	0	0											
ENSG00000260903	XKR7	2	0.024135976											
ENSG00000260902	RP11-95M5.1	0	0											
ENSG00000197217	ENTPD4	309	2.993709444											
ENSG00000234419	CICP13	1	0.033958062											
ENSG00000169194	IL13	0	0											
ENSG00000169193	CCDC126	66	0.852029482											
ENSG00000238158	RP11-420L9.4	0	0											
ENSG00000261058	RP11-252E2.2	0	0											
ENSG00000229473	RGS17P1	0	0											
ENSG00000229474	PATL2	19	0.264268649											
ENSG00000150756	FAM173B	95	1.830109405											
ENSG00000229477	FAM90A16P	0	0											
ENSG00000229478	ROBO2P1	0	0											
ENSG00000213373	LINC00671	0	0											
ENSG00000213370	RANP6	1	0.14706372											
ENSG00000238152	OR7E140P	0	0											
ENSG00000261056	RP11-454F8.2	4	0.241328998											
ENSG00000261057	LINC00555	0	0											
ENSG00000261054	RP11-6O2.4	0	0											
ENSG00000261055	RP11-195M16.3	0	0											
ENSG00000280347	AC000123.2	85	1.617395903											
ENSG00000280346	CH507-152C13.4	0	0											
ENSG00000280345	RP11-438L7.1	0	0											
ENSG00000280344	AC009166.7	0	0											
ENSG00000280341	LA16c-60D12.1	0	0											
ENSG00000280340	RP11-511H23.1	0	0											
ENSG00000280349	RP11-40A13.2	0	0											
ENSG00000124721	DNAH8	15	0.087463334											
ENSG00000225156	AC012354.6	0	0											
ENSG00000225155	TOMM22P5	0	0											
ENSG00000225154	RP11-184J23.2	16	1.260130005											
ENSG00000225152	RP11-338O1.2	0	0											
ENSG00000225151	GOLGA2P7	4	0.033552964											
ENSG00000239636	RP4-728D4.2	3	0.250248137											
ENSG00000000419	DPM1	1239	46.50677084											
ENSG00000225158	HSPE1P24	0	0											
ENSG00000282277	CYP3A51P	0	0											
ENSG00000282278	RP11-231C18.3	0	0											
ENSG00000214070	AC011999.1	0	0											
ENSG00000251266	RP11-340A13.2	0	0											
ENSG00000203307	RP11-375H19.2	0	0											
ENSG00000251264	RP11-545H22.1	0	0											
ENSG00000251260	WDFY3-AS1	0	0											
ENSG00000251261	OR7H2P	0	0											
ENSG00000216480	RP3-393E18.1	0	0											
ENSG00000280693	SH3PXD2A-AS1	2	0.06409025											
ENSG00000167046	RP11-93B14.6	7	0.342822987											
ENSG00000280694	Metazoa_SRP	0	0											
ENSG00000281560	LSINCT5	4	0.14304692											
ENSG00000241213	RP11-768G7.2	0	0											
ENSG00000241211	IQCJ-SCHIP1-AS1	0	0											
ENSG00000241216	SNAPC5P1	0	0											
ENSG00000185803	SLC52A2	987	10.23827239											
ENSG00000185800	DMWD	436	4.706802332											
ENSG00000233515	LINC01518	0	0											
ENSG00000241218	RP11-446H18.1	0	0											
ENSG00000241219	RP11-572M11.1	0	0											
ENSG00000236740	RP11-411K7.1	0	0											
ENSG00000185808	PIGP	103	0.798897459											
ENSG00000233517	AC005162.5	3	0.491404213											
ENSG00000281991	TMEM265	13	1.236828775											
ENSG00000220184	HMGB3P18	0	0											
ENSG00000281990	CH17-212P11.5	0	0											
ENSG00000266439	RN7SL493P	0	0											
ENSG00000122335	SERAC1	108	0.785298582											
ENSG00000163293	NIPAL1	55	0.689799968											
ENSG00000163291	PAQR3	198	0.854900848											
ENSG00000153767	GTF2E1	401	7.72974067											
ENSG00000163297	ANTXR2	42	0.319072749											
ENSG00000168243	GNG4	59	0.757733734											
ENSG00000109819	PPARGC1A	46	0.2876419											
ENSG00000233296	AC092159.2	0	0											
ENSG00000109814	UGDH	858	8.270302526											
ENSG00000262503	RP11-530N7.2	0	0											
ENSG00000114374	USP9Y	0	0											
ENSG00000200761	RN7SKP113	0	0											
ENSG00000229280	EEF1DP6	0	0											
ENSG00000233518	RPL7P35	0	0											
ENSG00000114378	HYAL1	6	0.063967541											
ENSG00000204071	TCEAL6	1	0.032268837											
ENSG00000204070	SYS1	169	1.724335008											
ENSG00000204072	ARMCX7P	45	3.500330066											
ENSG00000253797	UTP14C	15	0.256821709											
ENSG00000253880	RP11-124B13.1	0	0											
ENSG00000228407	RP4-800M22.1	0	0											
ENSG00000228404	AP001468.58	2	0.339896946											
ENSG00000228403	RP11-563N6.6	0	0											
ENSG00000142449	FBN3	9	0.071392612											
ENSG00000228401	RP11-251M1.1	0	0											
ENSG00000142444	C19orf52	351	12.52922342											
ENSG00000239783	RP5-1050K3.3	0	0											
ENSG00000228408	RP1-111D6.3	1	0.061739919											
ENSG00000228409	CCT6P1	99	3.672336525											
ENSG00000279372	RP11-1182P23.5	0	0											
ENSG00000279373	RP11-650L12.4	0	0											
ENSG00000279370	RP1-247F3.1	0	0											
ENSG00000230086	VN1R96P	0	0											
ENSG00000279376	RP11-292D4.4	0	0											
ENSG00000279377	AC003973.3	0	0											
ENSG00000279374	AL596220.1	0	0											
ENSG00000279375	CH17-140K24.6	0	0											
ENSG00000279378	RP11-70D24.1	0	0											
ENSG00000279379	RP11-84N19.1	0	0											
ENSG00000149212	SESN3	61	0.468753791											
ENSG00000226711	FAM66C	26	0.345008307											
ENSG00000248133	MTND4LP22	0	0											
ENSG00000234354	RPS26P47	0	0											
ENSG00000226715	RP11-411H5.1	2	0.111104812											
ENSG00000226716	AL589986.2	0	0											
ENSG00000226717	PTPRD-AS2	0	0											
ENSG00000226718	SNRPGP8	0	0											
ENSG00000240729	CTD-2301A4.3	0	0											
ENSG00000163435	ELF3	855	7.007073409											
ENSG00000163431	LMOD1	3	0.040414291											
ENSG00000163430	FSTL1	909	7.843460584											
ENSG00000183310	OR2T34	0	0											
ENSG00000183313	OR52L1	1	0.086571331											
ENSG00000183317	EPHA10	33	0.283250167											
ENSG00000183318	SPDYE4	0	0											
ENSG00000179922	ZNF784	90	2.379860015											
ENSG00000092871	RFFL	651	3.395428983											
ENSG00000179921	GPBAR1	5	0.088692943											
ENSG00000214676	RPL9P16	0	0											
ENSG00000273595	RP11-707E21.1	0	0											
ENSG00000250472	TRIM36-IT1	1	0.107501743											
ENSG00000244198	RP4-545C24.1	19	0.482331035											
ENSG00000244199	EIF4EP3	0	0											
ENSG00000162522	KIAA1522	2762	38.77578332											
ENSG00000244197	RN7SL766P	0	0											
ENSG00000162520	SYNC	30	0.563702751											
ENSG00000162521	RBBP4	2396	15.54503729											
ENSG00000162526	TSSK3	18	0.649885151											
ENSG00000244193	RP11-379K17.5	0	0											
ENSG00000257725	RP11-654D12.3	0	0											
ENSG00000224977	RP11-160H22.3	2	0.565142087											
ENSG00000084636	COL16A1	70	0.564540585											
ENSG00000245248	USP2-AS1	2	0.032473859											
ENSG00000165553	NGB	0	0											
ENSG00000080822	CLDND1	455	2.557910657											
ENSG00000080823	MOK	100	0.35276735											
ENSG00000080824	HSP90AA1	26132	276.1233442											
ENSG00000213561	RP11-386I14.2	0	0											
ENSG00000165555	NOXRED1	22	0.587985337											
ENSG00000253134	CTC-436K13.2	0	0											
ENSG00000253135	RP11-589C21.2	0	0											
ENSG00000253137	RP11-509P12.1	0	0											
ENSG00000253130	CTD-3023L14.2	1	0.07788572											
ENSG00000253131	IGHV7-56	0	0											
ENSG00000253132	IGHV3-62	0	0											
ENSG00000253133	RP11-360L9.4	1	0.169425825											
ENSG00000214671	RPL6P12	1	0.111949215											
ENSG00000253138	LINC00967	0	0											
ENSG00000253139	RP11-17A4.3	0	0											
ENSG00000205307	SAP25	2	0.076929134											
ENSG00000205300	RP11-352D3.2	0	0											
ENSG00000205301	MGAT4D	1	0.012296681											
ENSG00000205302	SNX2	499	6.982682957											
ENSG00000205309	NT5M	27	0.516780893											
ENSG00000255996	RP11-429A20.2	1	0.170954939											
ENSG00000255991	RP11-242C24.2	0	0											
ENSG00000255992	RP11-417L19.4	2	0.444419247											
ENSG00000255993	PSMC1P9	47	3.332752276											
ENSG00000205184	SLC10A5P1	0	0											
ENSG00000255998	RP11-407A16.7	1	0.107746344											
ENSG00000214329	SLC9B1P2	0	0											
ENSG00000254642	COX6CP5	0	0											
ENSG00000254641	RP11-732A19.2	0	0											
ENSG00000254647	INS	0	0											
ENSG00000254646	OR8B10P	0	0											
ENSG00000254645	RP11-396O20.2	0	0											
ENSG00000254644	RP11-5A11.2	0	0											
ENSG00000254649	RP11-452H21.2	0	0											
ENSG00000254648	RP11-713P17.4	3	0.251355429											
ENSG00000240992	RPS23P4	0	0											
ENSG00000240993	RN7SL459P	0	0											
ENSG00000278023	RDM1	68	1.410132484											
ENSG00000278022	RP11-35O15.2	0	0											
ENSG00000240996	RP11-80H5.7	1	0.141992558											
ENSG00000240997	RN7SL183P	0	0											
ENSG00000227449	RP11-111F5.5	2	0.048719145											
ENSG00000240995	RP11-708H21.1	1	0.202369735											
ENSG00000257596	RP11-968A15.2	5	0.644019366											
ENSG00000257594	GALNT4	334	5.856291017											
ENSG00000250118	RP11-136H13.2	0	0											
ENSG00000227443	RP11-344A7.1	0	0											
ENSG00000265684	RN7SL378P	0	0											
ENSG00000257591	ZNF625	42	1.153791505											
ENSG00000182048	TRPC2	0	0											
ENSG00000159263	SIM2	558	5.71369449											
ENSG00000249847	RP11-192C21.2	0	0											
ENSG00000159261	CLDN14	0	0											
ENSG00000159267	HLCS	263	2.010248224											
ENSG00000182040	USH1G	4	0.077527682											
ENSG00000214782	MS4A18	0	0											
ENSG00000241204	RP11-333A23.1	1	0.209533265											
ENSG00000054938	CHRDL2	1	0.019352071											
ENSG00000157856	DRC1	1	0.020669803											
ENSG00000232928	DDX3P1	1	0.048568736											
ENSG00000232926	AC000078.5	0	0											
ENSG00000010165	METTL13	856	13.13343898											
ENSG00000232924	TCEB1P4	0	0											
ENSG00000196074	SYCP2	536	5.975793369											
ENSG00000232922	MTND6P24	0	0											
ENSG00000196072	BLOC1S2	201	3.21631723											
ENSG00000232920	LINC01400	0	0											
ENSG00000164609	SLU7	613	8.424755476											
ENSG00000198929	NOS1AP	250	1.659626902											
ENSG00000251183	AC091962.3	0	0											
ENSG00000276075	CTD-2012K14.8	0	0											
ENSG00000164600	NEUROD6	0	0											
ENSG00000242736	TRBV1	0	0											
ENSG00000198920	KIAA0753	319	3.10361233											
ENSG00000164604	GPR85	1	0.006204326											
ENSG00000198925	ATG9A	765	4.88622941											
ENSG00000198924	DCLRE1A	232	3.176494179											
ENSG00000171804	WDR87	4	0.020896534											
ENSG00000171806	METTL18	234	9.123395121											
ENSG00000187773	FAM69C	1	0.019588218											
ENSG00000120675	DNAJC15	585	6.820926698											
ENSG00000251182	RP11-617I14.1	0	0											
ENSG00000242348	RN7SL561P	0	0											
ENSG00000239988	RPL31P60	0	0											
ENSG00000105866	SP4	145	1.302439846											
ENSG00000230663	FAM224B	0	0											
ENSG00000230662	TNPO1P2	0	0											
ENSG00000005700	IBTK	1414	8.315619031											
ENSG00000161381	PLXDC1	38	0.264898404											
ENSG00000256646	RP11-111K18.1	1	0.028656289											
ENSG00000256640	RP11-666F17.2	0	0											
ENSG00000256643	RP11-349K16.1	0	0											
ENSG00000185168	LINC00482	11	0.419211768											
ENSG00000204897	KRT25	1	0.056711998											
ENSG00000225613	LINCMD1	0	0											
ENSG00000204899	MZT1	376	15.48241876											
ENSG00000120094	HOXB1	0	0											
ENSG00000120093	HOXB3	9	0.048727448											
ENSG00000279817	RP11-386I8.4	0	0											
ENSG00000279816	AC010287.1	2	0.316064439											
ENSG00000274827	LINC01297	1	0.02145651											
ENSG00000279814	RP11-399K21.12	0	0											
ENSG00000279813	CR392000.1	0	0											
ENSG00000274820	RP11-395E19.4	0	0											
ENSG00000274823	RP11-348M3.6	0	0											
ENSG00000279810	RP3-495K2.4	0	0											
ENSG00000274828	RP11-567M16.6	83	3.792095569											
ENSG00000279819	RP11-142L16.2	1	0.137858859											
ENSG00000279818	CTC-774J1.1	0	0											
ENSG00000273731	RP11-373F14.1	0	0											
ENSG00000237837	AC159540.3	0	0											
ENSG00000198218	QRICH1	859	7.498833469											
ENSG00000237835	AC007064.22	0	0											
ENSG00000229518	UBE2V1P3	0	0											
ENSG00000237833	RP11-432N13.2	0	0											
ENSG00000273732	VN1R74P	0	0											
ENSG00000237831	RP11-499O7.4	0	0											
ENSG00000251185	RP11-542G1.1	0	0											
ENSG00000198211	RP11-566K11.2	1209	41.22843718											
ENSG00000065923	SLC9A7	179	1.237500085											
ENSG00000198217	OR51H2P	0	0											
ENSG00000198216	CACNA1E	2	0.005668341											
ENSG00000231787	RP11-370B6.1	1	0.218727566											
ENSG00000231784	DBIL5P	3	0.074942384											
ENSG00000240759	RP11-25I15.1	0	0											
ENSG00000231782	LINC00575	0	0											
ENSG00000161929	SCIMP	2	0.035144347											
ENSG00000231780	AC090960.1	0	0											
ENSG00000214908	RP11-229M1.2	0	0											
ENSG00000175699	LINC00521	0	0											
ENSG00000231789	PIK3CD-AS2	0	0											
ENSG00000161920	MED11	104	4.566399372											
ENSG00000179141	MTUS2-AS1	0	0											
ENSG00000179142	CYP11B2	0	0											
ENSG00000135341	MAP3K7	910	8.785845959											
ENSG00000179144	GIMAP7	0	0											
ENSG00000255209	RP11-258O13.1	0	0											
ENSG00000147465	STAR	1	0.016709428											
ENSG00000255204	RP11-738O11.9	0	0											
ENSG00000255205	MED28P5	0	0											
ENSG00000255206	RP11-403D15.2	0	0											
ENSG00000255207	RP1-305G21.1	0	0											
ENSG00000255200	AP003068.18	0	0											
ENSG00000106603	COA1	985	5.257394635											
ENSG00000255202	RP4-541C22.5	0	0											
ENSG00000255203	OR7E2P	0	0											
ENSG00000253699	CTD-3118D11.3	0	0											
ENSG00000259028	RP11-325D8.1	0	0											
ENSG00000264026	RP11-1124B17.1	0	0											
ENSG00000253691	IGKV2OR22-4	0	0											
ENSG00000253690	RP11-380I10.4	0	0											
ENSG00000253693	CTC-535M15.2	0	0											
ENSG00000253692	IGHEP1	1	0.14548239											
ENSG00000253695	RP11-177H2.2	1	0.215738123											
ENSG00000253696	KBTBD11-OT1	0	0											
ENSG00000237781	RP11-54A4.2	1	0.142419603											
ENSG00000237783	RP11-306I1.1	0	0											
ENSG00000237782	RP1-192P9.1	0	0											
ENSG00000237784	AC097713.5	0	0											
ENSG00000237787	C3orf79	1	0.163291441											
ENSG00000237786	GFOD1-AS1	0	0											
ENSG00000240602	AADACP1	0	0											
ENSG00000214732	RP1-139D8.6	0	0											
ENSG00000240601	RPL9P15	0	0											
ENSG00000167565	SERTAD3	192	4.931018258											
ENSG00000214736	TOMM6	100	8.39974432											
ENSG00000167566	NCKAP5L	275	1.920967777											
ENSG00000280282	LLNLR-259H9.1	0	0											
ENSG00000048342	CC2D2A	105	0.768150393											
ENSG00000280283	CTA-481E9.2	0	0											
ENSG00000249960	RP11-791G16.5	0	0											
ENSG00000249961	CCDC79	11	0.253116682											
ENSG00000249962	RP11-80H5.5	1	0.152510525											
ENSG00000249963	EEF1A1P20	0	0											
ENSG00000249965	CDC42P4	0	0											
ENSG00000249966	CTD-2194D22.1	0	0											
ENSG00000249967	RP11-548K23.11	4	0.204894588											
ENSG00000230788	RP11-560L11.1	0	0											
ENSG00000230789	ARHGAP26-IT1	0	0											
ENSG00000230785	AC006326.3	0	0											
ENSG00000230787	PSAT1P3	3	0.255654037											
ENSG00000230781	RP1-215K18.4	0	0											
ENSG00000230782	RP11-508N12.2	0	0											
ENSG00000230783	AC009961.2	1	0.123802661											
ENSG00000253963	IGLV3-2	0	0											
ENSG00000219274	RPS20P2	0	0											
ENSG00000253961	RP11-363L24.3	0	0											
ENSG00000253960	RP11-388K12.1	0	0											
ENSG00000253967	RP11-333A23.4	0	0											
ENSG00000155980	KIF5A	0	0											
ENSG00000253965	CTC-329D1.3	0	0											
ENSG00000253964	RPL31P40	0	0											
ENSG00000260957	RP11-299H22.7	0	0											
ENSG00000253968	CTB-32H22.1	0	0											
ENSG00000272282	RP11-222K16.2	0	0											
ENSG00000214087	ARL16	325	2.680684085											
ENSG00000214081	CYP4F30P	21	0.459638157											
ENSG00000275066	SYNRG	2841	12.8043986											
ENSG00000047346	FAM214A	343	2.339513988											
ENSG00000272288	RP11-140K17.3	6	0.73666381											
ENSG00000214089	RP11-256K7.1	0	0											
ENSG00000275063	AC233755.1	0	0											
ENSG00000275060	PPP1R26P3	0	0											
ENSG00000275061	RP11-220H4.6	1	0.406476549											
ENSG00000271958	RP11-617D20.2	0	0											
ENSG00000271959	CTD-3064M3.7	5	0.159862963											
ENSG00000271955	RP11-444A22.1	0	0											
ENSG00000271952	RP11-245G13.2	0	0											
ENSG00000176343	RPL37AP8	0	0											
ENSG00000230437	RP11-102J14.1	0	0											
ENSG00000230434	RP11-14O19.1	0	0											
ENSG00000176340	COX8A	1966	367.0841367											
ENSG00000230432	AC114803.3	0	0											
ENSG00000230433	RP1-20B11.2	0	0											
ENSG00000230430	USP17L25	0	0											
ENSG00000282876	RP1-138B7.7	0	0											
ENSG00000243957	RN7SL647P	0	0											
ENSG00000176349	AC110781.3	0	0											
ENSG00000243954	RN7SL743P	0	0											
ENSG00000243953	RP11-439C8.2	0	0											
ENSG00000230438	SERPINB9P1	0	0											
ENSG00000230439	RP11-488P3.1	1	0.056678059											
ENSG00000146731	CCT6A	6122	95.35042231											
ENSG00000146733	PSPH	588	7.696783116											
ENSG00000132376	INPP5K	359	2.807732229											
ENSG00000278857	IGKV1D-12	0	0											
ENSG00000177697	CD151	1017	8.588261223											
ENSG00000177694	NAALADL2	503	2.700731148											
ENSG00000177692	DNAJC28	19	0.286038872											
ENSG00000177693	OR4F4	2	0.179622959											
ENSG00000223828	BANF1P4	0	0											
ENSG00000133020	MYH8	1	0.015677708											
ENSG00000222460	RN7SKP271	1	0.295965737											
ENSG00000144468	RHBDD1	241	1.504899749											
ENSG00000249388	RP11-834C11.6	2	0.358565529											
ENSG00000133027	PEMT	138	3.812031566											
ENSG00000133026	MYH10	703	4.665891788											
ENSG00000275390	RP11-318K12.2	0	0											
ENSG00000133028	SCO1	649	4.906766071											
ENSG00000249386	MTCO2P9	0	0											
ENSG00000275393	RP11-568J23.8	11	1.950041258											
ENSG00000249380	RP11-1325J9.1	0	0											
ENSG00000275395	FCGBP	73	0.493290995											
ENSG00000249382	RP11-340A13.1	0	0											
ENSG00000249383	RP11-1018N14.1	10	0.54939814											
ENSG00000271488	RBM11P1	0	0											
ENSG00000271480	RP11-475J5.10	0	0											
ENSG00000241550	RN7SL41P	0	0											
ENSG00000271482	CTB-152G17.4	1	0.364265523											
ENSG00000241552	RN7SL58P	0	0											
ENSG00000271484	RP11-132J14.3	0	0											
ENSG00000170836	PPM1D	795	10.3391593											
ENSG00000271486	AP000403.3	0	0											
ENSG00000241556	RP11-490G8.1	3	0.610820721											
ENSG00000233208	LINC00642	1	0.024086733											
ENSG00000173334	TRIB1	685	9.860951294											
ENSG00000233200	RP11-324I22.2	0	0											
ENSG00000233203	RP11-67L3.4	0	0											
ENSG00000233204	MAPRE1P3	0	0											
ENSG00000173338	KCNK7	0	0											
ENSG00000233206	RPS3AP1	0	0											
ENSG00000248387	RP11-781M16.1	0	0											
ENSG00000244398	RP11-466H18.1	1123	331.1803363											
ENSG00000248385	TARM1	0	0											
ENSG00000248383	PCDHAC1	7	0.07067799											
ENSG00000235102	RP3-450M14.1	0	0											
ENSG00000170835	CEL	24	0.755308066											
ENSG00000248388	RP11-313E19.2	0	0											
ENSG00000249036	RP11-625I7.1	0	0											
ENSG00000249035	CTB-113P19.1	0	0											
ENSG00000116062	MSH6	1446	6.724591108											
ENSG00000249031	SUMO2P6	13	4.273071635											
ENSG00000249038	AARSP1	0	0											
ENSG00000273006	RP11-314C9.2	0	0											
ENSG00000268663	WBP1LP6	0	0											
ENSG00000268660	LETM1P2	1	0.043484406											
ENSG00000088179	PTPN4	247	1.513218223											
ENSG00000268669	CTB-60B18.17	0	0											
ENSG00000132952	USPL1	268	3.340392164											
ENSG00000132953	XPO4	699	3.693395507											
ENSG00000132950	ZMYM5	200	2.065120386											
ENSG00000225405	RPS15AP17	0	0											
ENSG00000132958	TPTE2	0	0											
ENSG00000272758	RP11-299J3.8	20	0.598962817											
ENSG00000277509	RP11-944L7.6	0	0											
ENSG00000277508	BSNDP3	0	0											
ENSG00000272755	RP11-326G21.1	0	0											
ENSG00000272754	AL133245.2	2	0.138697875											
ENSG00000111816	FRK	231	1.652884897											
ENSG00000277504	RP11-278A23.4	1	0.177690499											
ENSG00000272750	RP11-378J18.8	7	0.250444759											
ENSG00000277501	RP11-697E22.2	1	0.078727378											
ENSG00000272752	STAG3L5P-PVRIG2P-PILRB	437	6.664839485											
ENSG00000254575	RP11-3G21.1	0	0											
ENSG00000271228	CTC-336P14.1	0	0											
ENSG00000271225	BNIP3P4	0	0											
ENSG00000271227	RP1-152L7.8	0	0											
ENSG00000271220	RP11-478H13.4	0	0											
ENSG00000271222	RP11-1072C15.7	0	0											
ENSG00000173599	PC	285	2.672302725											
ENSG00000173598	NUDT4	1387	6.526195201											
ENSG00000236498	AC107081.5	0	0											
ENSG00000236499	LINC00896	0	0											
ENSG00000223735	OR51B3P	0	0											
ENSG00000223734	RP11-644K8.1	0	0											
ENSG00000136709	WDR33	1418	8.754086653											
ENSG00000223739	AC007389.2	0	0											
ENSG00000236493	EIF2S2P3	1	0.09480384											
ENSG00000279033	RP11-500C12.1	0	0											
ENSG00000236491	RP13-565O16.2	0	0											
ENSG00000279035	RP11-649A18.3	2	0.087608792											
ENSG00000279034	RP11-5A1.1	0	0											
ENSG00000067191	CACNB1	402	3.497414759											
ENSG00000279036	RP11-81K2.2	0	0											
ENSG00000099721	AMELY	0	0											
ENSG00000228206	AC016717.1	0	0											
ENSG00000099725	PRKY	7	0.081230306											
ENSG00000063438	AHRR	529	3.70480729											
ENSG00000181433	SAGE1	0	0											
ENSG00000235213	OR6E1P	1	0.102610006											
ENSG00000232557	RP11-4M23.3	0	0											
ENSG00000232556	AC092570.4	0	0											
ENSG00000232555	AC104088.1	0	0											
ENSG00000141179	PCTP	507	4.31844845											
ENSG00000174640	SLCO2A1	6	0.083060514											
ENSG00000232551	MTCO1P14	0	0											
ENSG00000137252	HCRTR2	1	0.032759957											
ENSG00000137251	TINAG	1	0.032083007											
ENSG00000232559	GS1-124K5.12	30	4.90489544											
ENSG00000232558	KCND3-IT1	0	0											
ENSG00000272650	RP11-571I18.4	1	0.317815557											
ENSG00000130701	RBBP8NL	188	6.372032976											
ENSG00000130700	GATA5	14	0.51073359											
ENSG00000130703	OSBPL2	711	3.560081718											
ENSG00000130702	LAMA5	2083	11.04011304											
ENSG00000130707	ASS1	159	3.349302894											
ENSG00000130706	ADRM1	962	33.99324137											
ENSG00000275673	RP11-876N24.7	0	0											
ENSG00000275672	GATM-AS1	0	0											
ENSG00000067221	STOML1	78	0.439542103											
ENSG00000067225	PKM	18770	105.0715149											
ENSG00000272655	POLR2J4	53	2.888478733											
ENSG00000170819	BFSP2	10	0.255634079											
ENSG00000145414	NAF1	193	2.750729729											
ENSG00000145416	1-Mar	107	0.434523988											
ENSG00000235108	IFNA12P	0	0											
ENSG00000138175	ARL3	118	2.905960123											
ENSG00000167306	MYO5B	2910	21.93102078											
ENSG00000272659	AP000295.10	0	0											
ENSG00000249265	AC113167.2	0	0											
ENSG00000213430	HSPD1P1	186	10.20143107											
ENSG00000130764	LRRC47	1024	19.6507369											
ENSG00000259288	PAK6	1	0.022458866											
ENSG00000117009	KMO	146	1.705469222											
ENSG00000128045	RASL11B	107	2.349069731											
ENSG00000249263	PARP4P3	0	0											
ENSG00000117000	RLF	665	10.07881752											
ENSG00000073605	GSDMB	1230	11.22619327											
