gene_id	gene_name	HBL-100_count	HBL-100_FPKM											
ENSG00000223342	RP3-429O6.1	0	0											
ENSG00000223343	RP13-131K19.2	6	0.733059324											
ENSG00000260114	CTD-2574D22.4	74	3.111891417											
ENSG00000260115	CTC-420A11.2	0	0											
ENSG00000260111	RP11-529K1.4	0	0											
ENSG00000260112	CTC-543D15.1	0	0											
ENSG00000260113	RP11-146F11.2	0	0											
ENSG00000261780	CTD-2354A18.1	0	0											
ENSG00000260118	RP6-201G10.2	0	0											
ENSG00000234872	RP11-467I20.5	0	0											
ENSG00000196472	RP13-644M16.4	0	0											
ENSG00000196470	SIAH1	169	1.511737684											
ENSG00000196476	C20orf96	133	6.556943168											
ENSG00000196475	GK2	0	0											
ENSG00000124177	CHD6	1009	5.503428849											
ENSG00000234871	LINC01032	0	0											
ENSG00000124172	ATP5E	546	8.533765398											
ENSG00000124171	PARD6B	77	1.497129779											
ENSG00000266983	CTC-232P5.1	0	0											
ENSG00000234877	AC092660.1	0	0											
ENSG00000236519	LINC01424	16	1.482709062											
ENSG00000236516	KLF2P4	0	0											
ENSG00000239327	RP11-14J7.1	0	0											
ENSG00000236514	RP11-162G10.5	13	1.503751919											
ENSG00000236513	RP11-707P20.1	0	0											
ENSG00000236512	RP3-336K20__B.2	2	0.4181272											
ENSG00000239323	CTD-2213F21.1	0	0											
ENSG00000239322	ATP6V1B1-AS1	49	2.259465942											
ENSG00000226831	MED15P3	0	0											
ENSG00000226833	AC097724.3	5	0.256585695											
ENSG00000226835	RP11-148B18.1	4	0.331168337											
ENSG00000234391	RP11-344N17.6	0	0											
ENSG00000226837	HMGB1P32	0	0											
ENSG00000226836	RP11-77B22.1	0	0											
ENSG00000226839	MTND6P11	0	0											
ENSG00000226838	AC096582.8	0	0											
ENSG00000171396	KRTAP4-4	0	0											
ENSG00000161944	ASGR2	2	0.045388154											
ENSG00000019169	MARCO	0	0											
ENSG00000259052	AL157871.2	0	0											
ENSG00000231680	AP003774.6	0	0											
ENSG00000185078	AC093698.1	0	0											
ENSG00000185070	FLRT2	8	0.01904936											
ENSG00000185074	OR7E31P	0	0											
ENSG00000217811	HNRNPDP2	0	0											
ENSG00000239513	LINC01210	0	0											
ENSG00000258254	RP11-162N7.1	0	0											
ENSG00000213123	TCTEX1D2	97	4.908759024											
ENSG00000213122	RPL23AP46	1	0.195090413											
ENSG00000213121	RP11-306O13.1	0	0											
ENSG00000110887	DAO	0	0											
ENSG00000110880	CORO1C	3894	28.64545541											
ENSG00000213126	AC092642.1	0	0											
ENSG00000213128	RPL32P31	1	0.237206706											
ENSG00000110888	CAPRIN2	330	1.847065254											
ENSG00000236495	RP11-7C6.1	0	0											
ENSG00000257813	RP11-73B8.2	0	0											
ENSG00000238058	RP11-432J22.2	2	0.614418426											
ENSG00000238059	HSPE1P21	0	0											
ENSG00000152117	AC093838.4	285	6.423675093											
ENSG00000238054	RP11-316I3.2	0	0											
ENSG00000238055	RP1-128O3.6	0	0											
ENSG00000238057	ZEB2-AS1	0	0											
ENSG00000238051	ISCUP1	0	0											
ENSG00000102921	N4BP1	720	7.421667512											
ENSG00000156603	MED19	163	4.07579634											
ENSG00000102924	CBLN1	14	0.342532372											
ENSG00000109911	ELP4	70	1.689754684											
ENSG00000220069	RPL7P27	0	0											
ENSG00000109917	ZPR1	377	3.431777172											
ENSG00000109919	MTCH2	1159	26.56157025											
ENSG00000253634	RP11-587H10.2	0	0											
ENSG00000123338	NCKAP1L	1	0.00776432											
ENSG00000282339	LLNLF-176F2.1	1	0.14141169											
ENSG00000251309	RP11-498M5.2	0	0											
ENSG00000251308	MRPS33P3	0	0											
ENSG00000227878	AC114760.1	0	0											
ENSG00000114779	ABHD14B	1530	14.60650152											
ENSG00000251301	RP11-81H14.2	7	0.147615691											
ENSG00000178821	TMEM52	6	0.139681382											
ENSG00000251303	CAB39P1	0	0											
ENSG00000227871	USP9YP12	0	0											
ENSG00000227877	MRLN	0	0											
ENSG00000178826	TMEM139	0	0											
ENSG00000227875	RPL23AP89	0	0											
ENSG00000167165	UGT1A6	1	0.012703562											
ENSG00000252960	RN7SKP258	0	0											
ENSG00000280791	Metazoa_SRP	0	0											
ENSG00000252963	RN7SKP147	0	0											
ENSG00000280798	LINC00294	59	1.70509198											
ENSG00000280799	DUX4L5	0	0											
ENSG00000241155	ARHGAP31-AS1	1	0.153195998											
ENSG00000259514	RP11-685G9.2	2	0.252089882											
ENSG00000241157	RP11-3K24.1	7	1.857907483											
ENSG00000241156	RN7SL582P	0	0											
ENSG00000225580	RP1-159M24.1	12	0.973263822											
ENSG00000225581	TRIM53AP	1	0.061913408											
ENSG00000225582	AC011193.1	0	0											
ENSG00000225583	RP4-630C24.1	0	0											
ENSG00000185920	PTCH1	256	0.740603966											
ENSG00000225588	AC096669.1	1	0.060388062											
ENSG00000259516	ANP32AP1	6	0.316539145											
ENSG00000185926	OR4C46	0	0											
ENSG00000204648	SSX9	0	0											
ENSG00000204644	ZFP57	26	0.498813995											
ENSG00000253638	CTC-369M3.1	0	0											
ENSG00000204642	HLA-F	1017	11.25540365											
ENSG00000224263	CYCSP12	0	0											
ENSG00000279078	SND1-IT1	3	0.11554955											
ENSG00000163399	ATP1A1	8824	96.05531462											
ENSG00000163394	CCKAR	0	0											
ENSG00000163395	IGFN1	39	0.248479113											
ENSG00000163393	SLC22A15	100	1.688655969											
ENSG00000228697	RP5-968D22.1	0	0											
ENSG00000228696	ARL17B	4	0.075008491											
ENSG00000228695	CES1P1	8	0.17558845											
ENSG00000228694	MTND4P18	0	0											
ENSG00000228692	RP5-826L7.1	0	0											
ENSG00000114439	BBX	1297	6.854751649											
ENSG00000279129	RP11-264L1.2	0	0											
ENSG00000279128	RP11-76C10.4	0	0											
ENSG00000268266	AC003005.2	0	0											
ENSG00000268267	SIGLEC29P	0	0											
ENSG00000279123	RP11-424M24.3	0	0											
ENSG00000279122	RP11-394B2.3	0	0											
ENSG00000279121	RP11-83B20.5	0	0											
ENSG00000279120	RP11-140I24.2	0	0											
ENSG00000279127	RP3-442L6.4	0	0											
ENSG00000279126	AC008810.1	0	0											
ENSG00000279125	RP11-417J1.4	0	0											
ENSG00000279124	RP11-341D18.5	0	0											
ENSG00000226581	RP11-340I6.8	0	0											
ENSG00000226582	UBE2V1P5	1	0.236035315											
ENSG00000143797	MBOAT2	633	5.460375568											
ENSG00000015520	NPC1L1	2	0.027597361											
ENSG00000250632	RP3-513G18.2	0	0											
ENSG00000264911	RP11-107K17.2	0	0											
ENSG00000059769	DNAJC25	216	4.479574454											
ENSG00000247877	CTD-2001C12.1	0	0											
ENSG00000183185	GABRR3	0	0											
ENSG00000247872	SPCS2P3	1	0.145723022											
ENSG00000183186	C2CD4C	74	2.259577277											
ENSG00000144647	POMGNT2	428	8.057681819											
ENSG00000228521	AC099552.3	0	0											
ENSG00000264914	RP11-343K8.3	0	0											
ENSG00000228523	RP11-131O15.2	0	0											
ENSG00000228522	RP11-236F9.2	1	0.084298327											
ENSG00000228527	RP11-179B15.5	1	0.291446044											
ENSG00000226296	RP11-71J2.1	0	0											
ENSG00000173915	USMG5	530	31.3937572											
ENSG00000173914	RBM4B	468	6.462554971											
ENSG00000173917	HOXB2	190	5.823967217											
ENSG00000264916	RN7SL230P	0	0											
ENSG00000233820	RP11-535M15.2	1	0.047749402											
ENSG00000233821	ENOX1-AS1	0	0											
ENSG00000233822	HIST1H2BN	21	0.290408975											
ENSG00000233823	RP3-443C4.2	0	0											
ENSG00000233824	AC003985.1	0	0											
ENSG00000173918	C1QTNF1	108	0.841522753											
ENSG00000233827	FAM58BP	0	0											
ENSG00000226053	RP5-1070A16.1	4	0.171452786											
ENSG00000226051	ZNF503-AS1	0	0											
ENSG00000226057	PHF2P2	1	0.031601422											
ENSG00000226056	MTND4P32	0	0											
ENSG00000154518	ATP5G3	1562	18.17773608											
ENSG00000226054	MEMO1P1	25	2.68986922											
ENSG00000201684	RN7SKP239	0	0											
ENSG00000226059	HMGB3P20	0	0											
ENSG00000226058	AC092570.1	0	0											
ENSG00000154511	FAM69A	369	6.721753417											
ENSG00000183454	GRIN2A	27	0.07007927											
ENSG00000183458	RP11-958N24.1	782	10.7210717											
ENSG00000205593	DENND6B	102	1.361483599											
ENSG00000205592	MUC19	8	0.024109281											
ENSG00000187566	NHLRC1	16	1.286761821											
ENSG00000127527	EPS15L1	500	4.174038305											
ENSG00000127526	SLC35E1	774	4.430049252											
ENSG00000127529	OR7C2	0	0											
ENSG00000162444	RBP7	5	0.489009789											
ENSG00000187569	DPPA3	0	0											
ENSG00000162441	LZIC	107	2.38302044											
ENSG00000254479	SLC25A1P1	0	0											
ENSG00000276116	FUT8-AS1	255	16.01814089											
ENSG00000254475	OR2AT1P	0	0											
ENSG00000254477	AP000640.10	0	0											
ENSG00000254470	AP5B1	1482	29.43166567											
ENSG00000276115	RP11-817I4.2	1	0.053226226											
ENSG00000254472	OR4A49P	0	0											
ENSG00000254473	RP11-522I20.3	7	0.444121311											
ENSG00000125968	ID1	2430	104.2528911											
ENSG00000278292	RFPL4AP6	0	0											
ENSG00000125962	ARMCX5	50	0.385320837											
ENSG00000090372	STRN4	1095	6.56256365											
ENSG00000125967	NECAB3	343	3.068780127											
ENSG00000125966	MMP24	181	3.917846622											
ENSG00000125965	GDF5	0	0											
ENSG00000090376	IRAK3	0	0											
ENSG00000050426	LETMD1	492	1.982352797											
ENSG00000278492	RP11-15A1.9	0	0											
ENSG00000130433	CACNG6	13	0.395951254											
ENSG00000130254	SAFB2	1009	10.76172842											
ENSG00000255201	RP11-350N15.4	1	0.179015548											
ENSG00000152219	ARL14EP	268	3.840661673											
ENSG00000158813	EDA	7	0.066784493											
ENSG00000158816	VWA5B1	0	0											
ENSG00000158815	FGF17	0	0											
ENSG00000118402	ELOVL4	13	0.408316596											
ENSG00000004975	DVL2	845	7.640966829											
ENSG00000157181	C1orf27	470	8.839665742											
ENSG00000130385	BMP15	0	0											
ENSG00000050393	MCUR1	657	9.697548869											
ENSG00000130383	FUT5	1	0.024486246											
ENSG00000130382	MLLT1	1127	20.13797191											
ENSG00000157184	CPT2	430	10.97031225											
ENSG00000218857	RP1-209B5.2	0	0											
ENSG00000253985	RP11-136K7.3	0	0											
ENSG00000128322	IGLL1	0	0											
ENSG00000155393	HEATR3	505	9.054142708											
ENSG00000235881	AC114776.3	0	0											
ENSG00000232914	TRAPPC2P4	0	0											
ENSG00000161132	XXbac-B444P24.10	4	0.30820021											
ENSG00000161133	USP41	35	2.036555737											
ENSG00000224605	RP1-177I10.1	0	0											
ENSG00000243144	RP11-115N4.1	0	0											
ENSG00000246394	RP11-386I8.6	0	0											
ENSG00000243147	MRPL33	507	17.69843282											
ENSG00000243141	RPL23AP66	0	0											
ENSG00000170581	STAT2	709	6.557650115											
ENSG00000278497	RN7SL759P	0	0											
ENSG00000243149	RP11-543A18.1	0	0											
ENSG00000137714	FDX1	383	11.4139693											
ENSG00000270400	RP11-464I4.1	0	0											
ENSG00000277213	SDR42E1P2	0	0											
ENSG00000277211	RP11-204E4.4	0	0											
ENSG00000277210	RP11-14C10.6	0	0											
ENSG00000278607	RP11-405M12.3	0	0											
ENSG00000277215	SPANXA2-OT1	6	0.34000735											
ENSG00000237854	LINC00674	17	1.938266523											
ENSG00000277218	RP11-500G10.5	1	0.222312331											
ENSG00000133454	MYO18B	12	0.085996458											
ENSG00000164532	TBX20	19	0.868589223											
ENSG00000280048	RP11-327J17.7	1	0.027918897											
ENSG00000238358	RP5-1121E10.2	0	0											
ENSG00000148120	C9orf3	547	3.22289083											
ENSG00000177947	ODF3	0	0											
ENSG00000246640	RP11-1094H24.4	14	0.528065106											
ENSG00000042304	C2orf83	0	0											
ENSG00000227047	AC012065.4	1	0.139350295											
ENSG00000171189	GRIK1	1	0.013711174											
ENSG00000242441	GTF2A1L	1	0.028332633											
ENSG00000171180	OR2M4	1	0.102130665											
ENSG00000155428	TRIM74	16	0.807966725											
ENSG00000231530	RP11-187A9.3	1	0.263345186											
ENSG00000231531	HINT1P1	0	0											
ENSG00000279918	AC006840.1	0	0											
ENSG00000231533	RP1-232L24.3	0	0											
ENSG00000231534	FBXO36-IT1	0	0											
ENSG00000231535	LINC00278	0	0											
ENSG00000231536	AC123886.2	0	0											
ENSG00000094880	CDC23	914	13.16353787											
ENSG00000279912	RP11-624A21.1	0	0											
ENSG00000179750	APOBEC3B	1092	32.28147007											
ENSG00000147231	CXorf57	46	0.526793656											
ENSG00000279911	OR5AR1	1	0.10245906											
ENSG00000279916	AC010655.1	0	0											
ENSG00000002016	RAD52	46	0.312458373											
ENSG00000279914	CTA-992D9.10	0	0											
ENSG00000147234	FRMPD3	11	0.072906143											
ENSG00000270405	RP11-208G20.3	1	0.377843093											
ENSG00000177807	KCNJ10	3	0.048705136											
ENSG00000225658	TAF13P2	0	0											
ENSG00000065809	FAM107B	484	1.944543769											
ENSG00000177803	RP11-606P2.1	0	0											
ENSG00000177800	TMEM78	0	0											
ENSG00000198315	ZKSCAN8	581	5.408313756											
ENSG00000224382	LINC00703	0	0											
ENSG00000198312	BMS1P9	0	0											
ENSG00000171236	LRG1	28	0.741662829											
ENSG00000213170	RP11-81B10.2	0	0											
ENSG00000171234	UGT2B7	1	0.01859088											
ENSG00000240490	RN7SL277P	0	0											
ENSG00000240497	RP11-185E8.1	0	0											
ENSG00000261557	EEF1A1P38	0	0											
ENSG00000240494	RPS12P28	0	0											
ENSG00000240499	RP5-1101C3.1	0	0											
ENSG00000240498	CDKN2B-AS1	46	0.703656656											
ENSG00000242507	RP3-477O4.5	0	0											
ENSG00000147586	MRPS28	262	6.251857888											
ENSG00000261151	RP11-332G1.1	0	0											
ENSG00000135269	TES	906	9.857940294											
ENSG00000147588	PMP2	0	0											
ENSG00000068985	PAGE1	0	0											
ENSG00000253798	AC008694.3	0	0											
ENSG00000253799	LINC01030	0	0											
ENSG00000244232	RN7SL698P	0	0											
ENSG00000253794	IGLV10-67	0	0											
ENSG00000253795	MTND1P5	0	0											
ENSG00000253796	RP11-1084E5.1	0	0											
ENSG00000219445	RP11-3B12.3	0	0											
ENSG00000253790	RP11-44K6.5	0	0											
ENSG00000225652	KCNMA1-AS3	0	0											
ENSG00000253792	CTC-436K13.5	0	0											
ENSG00000253793	RP11-293D9.2	0	0											
ENSG00000248131	LINC01194	0	0											
ENSG00000248132	CTD-2037L6.2	0	0											
ENSG00000166323	C11orf65	20	0.41190802											
ENSG00000167208	SNX20	0	0											
ENSG00000248136	MTND6P8	0	0											
ENSG00000248137	RP11-468D11.1	0	0											
ENSG00000248138	RP11-446J8.1	0	0											
ENSG00000240724	RPS12P15	0	0											
ENSG00000167207	NOD2	2	0.02432953											
ENSG00000240721	RPS4XP15	0	0											
ENSG00000240720	LRRD1	10	0.11254808											
ENSG00000167202	TBC1D2B	1086	5.318594438											
ENSG00000131264	CDX4	0	0											
ENSG00000095596	CYP26A1	2	0.031161796											
ENSG00000249849	RP11-1101H11.1	0	0											
ENSG00000249848	RP11-212F11.1	0	0											
ENSG00000166326	TRIM44	1770	12.67613977											
ENSG00000249843	RP11-45H22.2	0	0											
ENSG00000249842	CTD-2331D11.4	0	0											
ENSG00000249840	GAPDHP76	0	0											
ENSG00000048028	USP28	282	2.387741961											
ENSG00000249846	RP11-77P16.4	0	0											
ENSG00000249844	OR7E43P	0	0											
ENSG00000230668	XXyac-YR29IB3.1	0	0											
ENSG00000230667	SETSIP	14	0.748092233											
ENSG00000230666	CEACAM22P	1	0.023615193											
ENSG00000230665	PRKRIRP1	0	0											
ENSG00000176177	ENTHD1	2	0.060393214											
ENSG00000176170	SPHK1	346	3.550051217											
ENSG00000176171	BNIP3	752	10.40534203											
ENSG00000230661	YY1P1	0	0											
ENSG00000132128	LRRC41	1368	8.293384465											
ENSG00000132122	SPATA6	67	0.509752754											
ENSG00000264289	RP11-268I9.4	0	0											
ENSG00000186350	RXRA	429	3.527993205											
ENSG00000235294	RPL7AP25	0	0											
ENSG00000275103	SCb-64M4.1	0	0											
ENSG00000275106	RP11-309L24.10	3	0.362884092											
ENSG00000135842	FAM129A	1999	17.72217494											
ENSG00000135845	PIGC	219	2.743781529											
ENSG00000251660	AC007036.5	0	0											
ENSG00000230499	AC108463.1	22	5.101760764											
ENSG00000178586	OR6B3	1	0.095978215											
ENSG00000178585	CTNNBIP1	105	2.170974585											
ENSG00000138172	CALHM2	212	2.86373975											
ENSG00000170456	DENND5B	907	6.177073778											
ENSG00000272654	RP11-422P24.11	11	0.741195314											
ENSG00000060971	ACAA1	370	2.385531478											
ENSG00000222583	RN7SKP222	0	0											
ENSG00000272657	AP000320.7	0	0											
ENSG00000249267	LINC00939	4	0.041959625											
ENSG00000249266	MTHFD2P6	0	0											
ENSG00000148498	PARD3	529	5.179079878											
ENSG00000249264	EEF1A1P9	81	5.59585249											
ENSG00000222589	RN7SKP159	0	0											
ENSG00000249262	RP11-710E1.1	0	0											
ENSG00000249261	RP11-284A20.2	0	0											
ENSG00000241458	RPL7P19	6	0.927592866											
ENSG00000265888	DSCAS	0	0											
ENSG00000265885	RN7SL783P	0	0											
ENSG00000241456	RP4-555L14.4	0	0											
ENSG00000241457	PLSCR5-AS1	0	0											
ENSG00000265881	PDLIM1P2	0	0											
ENSG00000241451	RPS27P22	0	0											
ENSG00000265882	RN7SL73P	0	0											
ENSG00000233369	GTF2IP4	108	2.813182113											
ENSG00000233363	AC006019.4	0	0											
ENSG00000173272	MZT2A	343	6.169334145											
ENSG00000173273	TNKS	728	4.179280941											
ENSG00000233367	RP11-307L3.4	0	0											
ENSG00000173275	ZNF449	120	1.982236648											
ENSG00000173276	ZBTB21	239	1.053271183											
ENSG00000102996	MMP15	303	6.29478493											
ENSG00000239799	ITIH4-AS1	0	0											
ENSG00000116147	TNR	1	0.006742439											
ENSG00000184845	DRD1	22	0.518481854											
ENSG00000258959	RP11-1017G21.4	5	0.326340549											
ENSG00000258958	RP11-594C13.2	0	0											
ENSG00000116141	MARK1	1	0.009460099											
ENSG00000164284	GRPEL2	480	8.567330959											
ENSG00000258952	SALRNA1	0	0											
ENSG00000258951	KRT18P7	4	0.313509648											
ENSG00000258957	RP11-363J20.1	1	0.032771444											
ENSG00000258956	COX4I1P1	0	0											
ENSG00000258955	LINC00519	10	1.400910047											
ENSG00000258954	RP11-692C24.1	0	0											
ENSG00000268705	BNIP3P26	0	0											
ENSG00000216687	RP11-278J20.2	0	0											
ENSG00000268707	RP11-247A12.7	0	0											
ENSG00000235058	ZMYND10-AS1	0	0											
ENSG00000250167	CTC-321K16.1	0	0											
ENSG00000101811	CSTF2	579	19.09556378											
ENSG00000101812	H2BFM	0	0											
ENSG00000023445	BIRC3	451	3.007625809											
ENSG00000116497	S100PBP	280	1.76792203											
ENSG00000271307	AF146191.8	0	0											
ENSG00000271306	RAC1P9	0	0											
ENSG00000271304	DPRXP2	0	0											
ENSG00000271303	SRXN1	907	32.11940994											
ENSG00000271302	RP11-647P12.2	0	0											
ENSG00000274769	RP11-493E12.3	0	0											
ENSG00000233589	RP4-694A7.2	11	1.094807244											
ENSG00000233588	CYP51A1P2	26	1.657167242											
ENSG00000274762	RP11-966I7.4	0	0											
ENSG00000233586	RP11-763B22.3	5	0.93131104											
ENSG00000233585	AC115617.2	8	0.781530186											
ENSG00000274766	LINC00453	0	0											
ENSG00000274767	AC131056.3	9	0.443720756											
ENSG00000274764	PRAMEF27	0	0											
ENSG00000274765	RP11-139H15.7	1	0.219757017											
ENSG00000270659	RP11-105N14.1	1	0.138542467											
ENSG00000261834	IGHV3OR16-15	0	0											
ENSG00000270652	DPRXP5	0	0											
ENSG00000270654	NUTF2P8	0	0											
ENSG00000270655	RP1-20N2.7	0	0											
ENSG00000235408	SNORA71B	1	0.235453947											
ENSG00000174721	FGFBP3	17	0.638218996											
ENSG00000174720	LARP7	361	4.781156106											
ENSG00000235400	RP4-641G12.4	1	0.060235855											
ENSG00000235403	AC114808.3	0	0											
ENSG00000235407	RP11-470L19.2	0	0											
ENSG00000231989	PPP1R2P3	17	2.654031611											
ENSG00000188676	IDO2	1	0.018101553											
ENSG00000175894	TSPEAR	1	0.014284863											
ENSG00000175895	PLEKHF2	240	5.697022											
ENSG00000234753	FOXP4-AS1	13	0.742882228											
ENSG00000175893	ZDHHC21	74	0.747143327											
ENSG00000234751	AP002381.2	0	0											
ENSG00000182253	SYNM	754	4.270300585											
ENSG00000231981	RPL7L1P12	0	0											
ENSG00000231980	AC011899.10	0	0											
ENSG00000231983	LINC00415	0	0											
ENSG00000231982	RP11-573D15.1	17	4.92202226											
ENSG00000231985	RP11-82L20.1	0	0											
ENSG00000231984	RP11-2L13.1	0	0											
ENSG00000231987	RP5-898J17.1	0	0											
ENSG00000175899	A2M	7	0.073058077											
ENSG00000188672	RHCE	7	0.119415585											
ENSG00000124835	AC105760.3	0	0											
ENSG00000140743	CDR2	859	15.90543497											
ENSG00000140740	UQCRC2	1711	21.13448509											
ENSG00000077935	SMC1B	12	0.251316261											
ENSG00000140749	IGSF6	11	0.248466892											
ENSG00000251027	CTC-254B4.1	0	0											
ENSG00000232184	RP11-370K11.1	0	0											
ENSG00000232185	CNOT7P2	0	0											
ENSG00000232186	RP11-311P8.2	7	0.544663431											
ENSG00000232187	FTH1P7	372	64.38817954											
ENSG00000170915	PAQR8	51	0.488490984											
ENSG00000170917	NUDT6	54	0.48191444											
ENSG00000076043	REXO2	301	2.997251877											
ENSG00000170919	TPT1-AS1	253	1.373047893											
ENSG00000232188	RP11-312J18.6	0	0											
ENSG00000268460	DKFZp434J0226	2	0.030350084											
ENSG00000253206	RP11-738G5.2	0	0											
ENSG00000111913	FAM65B	10	0.072832799											
ENSG00000111912	NCOA7	707	5.451492338											
ENSG00000250816	DCAF13P2	0	0											
ENSG00000250814	RP11-447B18.1	0	0											
ENSG00000250815	RP11-89B16.2	0	0											
ENSG00000075891	PAX2	238	2.394884615											
ENSG00000250819	RP11-576E20.1	0	0											
ENSG00000235198	CTA-109P11.1	0	0											
ENSG00000117360	PRPF3	616	9.123385044											
ENSG00000117362	APH1A	1518	17.30319284											
ENSG00000224323	DPRXP1	0	0											
ENSG00000273238	RP11-1263C18.1	0	0											
ENSG00000261559	FSCN1P1	3	0.193570853											
ENSG00000261558	CTD-2291D10.2	0	0											
ENSG00000224326	RP5-933B4.1	0	0											
ENSG00000224324	THAP5P1	0	0											
ENSG00000261553	RP11-29G8.3	5	0.113807185											
ENSG00000261552	RP11-264B17.5	0	0											
ENSG00000146966	DENND2A	63	0.651358332											
ENSG00000261550	RP11-467J12.4	1	0.206022204											
ENSG00000264701	RP11-6N17.10	0	0											
ENSG00000261556	SMG1P7	74	1.230244876											
ENSG00000273237	CTB-119C2.1	3	0.202886364											
ENSG00000261554	RP11-810K23.10	0	0											
ENSG00000275680	Metazoa_SRP	0	0											
ENSG00000275688	CCL15-CCL14	0	0											
ENSG00000267245	CTD-2085J24.5	0	0											
ENSG00000267244	CTB-31O20.4	58	1.166886557											
ENSG00000267247	RP11-64C12.6	0	0											
ENSG00000267246	RP11-798G7.7	4	0.462673439											
ENSG00000267241	CYP4F10P	1	0.127120083											
ENSG00000267240	AC011524.3	0	0											
ENSG00000267243	AC005307.3	0	0											
ENSG00000103507	BCKDK	953	11.91638569											
ENSG00000267249	RP11-973H7.3	0	0											
ENSG00000267248	CTD-2319I12.4	32	1.690075228											
ENSG00000103502	CDIPT	885	7.117520044											
ENSG00000263955	RN7SL850P	0	0											
ENSG00000251176	RP11-97E7.1	0	0											
ENSG00000263956	NBPF11	339	2.990152762											
ENSG00000263952	RP11-513M1.1	0	0											
ENSG00000263958	RP11-676J15.1	0	0											
ENSG00000215883	CYB5RL	123	0.926143174											
ENSG00000215881	RP11-65D24.1	0	0											
ENSG00000215887	ZNF859P	0	0											
ENSG00000270455	PABPC1P5	0	0											
ENSG00000260406	RP11-402F9.3	0	0											
ENSG00000270456	RP6-166C19.14	0	0											
ENSG00000251396	LINC01301	0	0											
ENSG00000254060	RP11-172E10.1	0	0											
ENSG00000275975	Metazoa_SRP	0	0											
ENSG00000143217	PVRL4	24	0.534501064											
ENSG00000275978	Metazoa_SRP	0	0											
ENSG00000270450	IGKV2OR2-7	0	0											
ENSG00000260405	CTD-2576D5.2	0	0											
ENSG00000220514	MTND4LP20	0	0											
ENSG00000220515	PGAM1P10	0	0											
ENSG00000225740	TCEB1P6	0	0											
ENSG00000220517	ASS1P1	0	0											
ENSG00000225746	SNHG23	57	1.307237147											
ENSG00000204345	CD300LD	2	0.146649371											
ENSG00000225744	AC017002.4	0	0											
ENSG00000225745	AL773572.7	0	0											
ENSG00000270453	CTB-10G5.1	0	0											
ENSG00000176812	RP11-629O4.1	1	0.11559166											
ENSG00000261471	RP11-61F12.1	9	0.353299435											
ENSG00000229630	LINC01264	0	0											
ENSG00000259368	RP11-64K12.4	0	0											
ENSG00000229636	KRT8P21	0	0											
ENSG00000229637	PRAC2	0	0											
ENSG00000229635	RP4-713B5.2	0	0											
ENSG00000229638	RPL4P4	772	57.44527106											
ENSG00000229639	RP3-380B4.1	0	0											
ENSG00000184232	OAF	548	13.74225512											
ENSG00000269948	RP11-248J23.6	0	0											
ENSG00000269949	RP11-738E22.3	0	0											
ENSG00000269944	RP11-770J1.7	0	0											
ENSG00000269945	RP6-91H8.5	0	0											
ENSG00000168724	DNAJC21	983	8.946415456											
ENSG00000269947	RP11-849F2.9	1	0.141831309											
ENSG00000188959	C9orf152	1	0.031435154											
ENSG00000269941	RP5-1172N10.4	1	0.146842247											
ENSG00000265078	RN7SL664P	0	0											
ENSG00000259362	RP11-307C19.1	3	0.07516477											
ENSG00000265073	AC010761.6	0	0											
ENSG00000188725	SMIM15	733	21.01216179											
ENSG00000114631	PODXL2	105	4.589237676											
ENSG00000226863	SHROOM2P1	0	0											
ENSG00000188729	OSTN	0	0											
ENSG00000251107	PDCD5P2	0	0											
ENSG00000108883	EFTUD2	1754	9.812835414											
ENSG00000114638	UPK1B	0	0											
ENSG00000260734	RP11-510M2.4	0	0											
ENSG00000215267	AKR1C7P	0	0											
ENSG00000215264	RPL10AP3	0	0											
ENSG00000260737	LINC01227	8	0.288102722											
ENSG00000102678	FGF9	1	0.017955354											
ENSG00000260731	KRT8P22	0	0											
ENSG00000260733	RP11-264L1.4	0	0											
ENSG00000251022	THAP9-AS1	185	1.912316699											
ENSG00000251023	RP11-549J18.1	0	0											
ENSG00000260738	LINC00554	0	0											
ENSG00000260739	RP11-2F9.4	0	0											
ENSG00000215268	LA16c-60G3.8	0	0											
ENSG00000106952	TNFSF8	5	0.124482169											
ENSG00000259235	RP11-605F22.2	0	0											
ENSG00000259234	ANKRD34C-AS1	0	0											
ENSG00000259237	RP11-209E8.1	0	0											
ENSG00000259236	GOLGA8VP	1	0.05316702											
ENSG00000259231	CTD-2014N11.2	0	0											
ENSG00000259230	CTD-2555C10.3	1	0.059634624											
ENSG00000115325	DOK1	385	2.928450738											
ENSG00000259239	RP11-521C20.1	0	0											
ENSG00000259238	RP11-361D15.2	2	0.475333658											
ENSG00000069399	BCL3	935	14.59933745											
ENSG00000262395	RP11-515E23.2	0	0											
ENSG00000091592	NLRP1	501	2.365689346											
ENSG00000263041	RP11-355F22.1	0	0											
ENSG00000114982	KANSL3	1016	5.49954166											
ENSG00000114988	LMAN2L	581	7.602154533											
ENSG00000226211	RP11-453O22.1	0	0											
ENSG00000226210	WASH7P	167	8.781390246											
ENSG00000226213	UBQLN4P2	0	0											
ENSG00000226212	TRGV6	0	0											
ENSG00000226217	RPL19P1	0	0											
ENSG00000226216	RPS12P5	1	0.257666584											
ENSG00000266673	RP11-822E23.3	0	0											
ENSG00000226218	AC079163.1	0	0											
ENSG00000266677	RP11-258F1.1	0	0											
