"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","symbol","entrez","genename"
"ENSG00000172053",1859.4556335809,0.189062996684796,0.467430432936843,0.404473015368132,0.685864917319275,0.897948150028344,"FALSE","ENSG00000172053","5859","glutaminyl-tRNA synthetase 1"
"ENSG00000241007",9.9816557652649,-0.189050517265345,1.00272916927872,-0.188535970686215,0.850456520549609,0.956923676792054,"FALSE","ENSG00000241007","100418720","septin 7 pseudogene 6"
"ENSG00000168710",2682.23501734336,0.18901954772942,0.471338223534349,0.401027411509402,0.688399942424324,0.899300749431247,"FALSE","ENSG00000168710","10768","adenosylhomocysteinase like 1"
"ENSG00000154978",693.328837007146,-0.188998551637631,0.530926544105097,-0.355978720099968,0.721856501606402,0.912892518909197,"FALSE","ENSG00000154978","81552","VOPP1 WW domain binding protein"
"ENSG00000120705",1785.91485491978,0.188940392116131,0.355030079032066,0.532181365114886,0.594600388174625,0.857073072670812,"FALSE","ENSG00000120705","2107","eukaryotic translation termination factor 1"
"ENSG00000277559",22.0047488060211,-0.188918520201522,0.805519233347449,-0.234530117197133,0.814573454932878,0.944896204423382,"FALSE","ENSG00000277559",NA,NA
"ENSG00000156232",221.937230912979,-0.188821063258545,0.394678547854934,-0.478417345672273,0.632353190317693,0.876682207435538,"FALSE","ENSG00000156232","123720","WASP homolog associated with actin, golgi membranes and microtubules"
"ENSG00000101294",2123.44051660424,0.188815985472274,0.391433017764635,0.482371125845617,0.629542328978911,0.875366338196326,"FALSE","ENSG00000101294","81502","histocompatibility minor 13"
"ENSG00000129933",684.249385790428,-0.18868143317274,0.456495368296177,-0.413326062599439,0.679367737356512,0.895759346304455,"FALSE","ENSG00000129933","23383","MAU2 sister chromatid cohesion factor"
"ENSG00000107643",424.861844022808,0.188592431403333,0.379439975263226,0.497028367326089,0.619169047270064,0.870267568574446,"FALSE","ENSG00000107643","5599","mitogen-activated protein kinase 8"
"ENSG00000126012",1792.85853173835,-0.188554360290904,0.531178920777299,-0.354973348744681,0.722609557358498,0.913253615065688,"FALSE","ENSG00000126012","8242","lysine demethylase 5C"
"ENSG00000149089",357.850913608208,-0.188405926241659,0.630226150223064,-0.298949712218343,0.764978415626506,0.928800891758073,"FALSE","ENSG00000149089","51074","APAF1 interacting protein"
"ENSG00000224722",13.2405187841572,0.188323857161646,1.35536708717683,0.138946753940969,0.889492224969455,0.969569377345015,"FALSE","ENSG00000224722","401475","serine/arginine repetitive matrix 1 pseudogene 1"
"ENSG00000170175",45.7840675380188,0.188277864083335,0.561212592662025,0.335484033225749,0.73725998720415,0.91988579711584,"FALSE","ENSG00000170175","1140","cholinergic receptor nicotinic beta 1 subunit"
"ENSG00000170745",178.383309734777,0.188260431838133,1.40508567925958,0.133985019288887,0.893414420492439,0.970738328140113,"FALSE","ENSG00000170745","3790","potassium voltage-gated channel modifier subfamily S member 3"
"ENSG00000152818",1308.51527453107,0.188234387296558,0.547499583030183,0.343807361924842,0.730991163358132,0.916782703346758,"FALSE","ENSG00000152818","7402","utrophin"
"ENSG00000102241",1170.63160370827,0.188233987425422,0.600008740600316,0.313718742225474,0.753734664672478,0.925962259658873,"FALSE","ENSG00000102241","27336","HIV-1 Tat specific factor 1"
"ENSG00000165775",497.11862243018,0.188167309843895,0.69478011328053,0.270830016932162,0.786521772179115,0.936499102527976,"FALSE","ENSG00000165775","65991","FUN14 domain containing 2"
"ENSG00000186814",177.913208031918,0.188092064495436,0.802915261422163,0.234261414040478,0.81478203963845,0.944942330935068,"FALSE","ENSG00000186814","100101467","zinc finger and SCAN domain containing 30"
"ENSG00000242474",14.4997542605761,-0.188056174464846,1.06195286418842,-0.177085236837292,0.859441437955737,0.959988374255035,"FALSE","ENSG00000242474",NA,NA
"ENSG00000176853",1781.86364419393,-0.18795057034686,0.552767592360368,-0.340017347153609,0.733843464270498,0.917881474336161,"FALSE","ENSG00000176853","157769","family with sequence similarity 91 member A1"
"ENSG00000139675",76.115336010029,0.187940195977426,0.680057518130391,0.276359265160555,0.782272140492929,0.935399267197406,"FALSE","ENSG00000139675","144983","heterogeneous nuclear ribonucleoprotein A1 like 2"
"ENSG00000226479",324.854001006025,0.187814369047357,0.492822541697512,0.381099388028063,0.703129501495928,0.905510437082569,"FALSE","ENSG00000226479","79134","transmembrane protein 185B"
"ENSG00000142937",6688.44092983706,0.187760531401367,0.649962310363835,0.28887910638428,0.772673893089848,0.931290555036227,"FALSE","ENSG00000142937","6202","ribosomal protein S8"
"ENSG00000178297",20.7818218329084,0.187748668043728,0.790408603858307,0.237533684637604,0.8122427902645,0.943631155874086,"FALSE","ENSG00000178297","360200","transmembrane serine protease 9"
"ENSG00000228887",27.9929428321457,0.18774322199371,0.784224938124666,0.239399709020558,0.810795655615715,0.943631155874086,"FALSE","ENSG00000228887","126037","eukaryotic translation elongation factor 1 delta pseudogene 1"
"ENSG00000108960",226.664395333142,0.187728954093041,0.599892813268225,0.312937494733918,0.754328150515116,0.925962259658873,"FALSE","ENSG00000108960","23531","monocyte to macrophage differentiation associated"
"ENSG00000162302",747.405547189359,-0.187679026652157,0.54999535003146,-0.34123747890127,0.732924810599578,0.917836782727132,"FALSE","ENSG00000162302","8986","ribosomal protein S6 kinase A4"
"ENSG00000168393",541.202111414923,0.187647893810813,0.344461586762224,0.544757096356126,0.585920589997497,0.853696465713151,"FALSE","ENSG00000168393","1841","deoxythymidylate kinase"
"ENSG00000082213",621.704506492989,0.187635950446202,0.522683338898478,0.358985903093128,0.719605635057233,0.91238951425571,"FALSE","ENSG00000082213","55322","chromosome 5 open reading frame 22"
"ENSG00000117222",543.203634641187,-0.187545942935531,0.556757871318364,-0.336853689183478,0.73622719768866,0.919205336709095,"FALSE","ENSG00000117222","5929","RB binding protein 5, histone lysine methyltransferase complex subunit"
"ENSG00000126756",193.380674527367,-0.187531490771399,0.515483808483017,-0.363797053729531,0.716009562902889,0.911805194908088,"FALSE","ENSG00000126756","8409","ubiquitously expressed prefoldin like chaperone"
"ENSG00000169914",270.00587060025,0.187478485823996,0.496370447809637,0.377698726125404,0.705654414232946,0.906350313628211,"FALSE","ENSG00000169914","23252","OTU deubiquitinase 3"
"ENSG00000227039",11.1353842105854,-0.187384994076911,1.64227818107619,-0.114100641557642,0.909158013657363,0.973624073437334,"FALSE","ENSG00000227039","100505746","ITGB2 antisense RNA 1"
"ENSG00000167863",1186.35428700989,-0.187315568076218,0.562891968772873,-0.332773566630508,0.739305212890311,0.920609057089663,"FALSE","ENSG00000167863","10476","ATP synthase peripheral stalk subunit d"
"ENSG00000104957",252.745197262575,-0.187045682470038,0.65758355070134,-0.284443980191637,0.776070158924273,0.932658003108293,"FALSE","ENSG00000104957","81576","YJU2 splicing factor homolog B"
"ENSG00000088298",457.148526152644,-0.186917514647017,0.567056941746548,-0.32962741637781,0.741681504109039,0.921586193354964,"FALSE","ENSG00000088298","55741","ER degradation enhancing alpha-mannosidase like protein 2"
"ENSG00000130382",1230.84179167678,0.186898244948194,0.371646471676121,0.502892558364097,0.61503981341463,0.867578341960543,"FALSE","ENSG00000130382","4298","MLLT1 super elongation complex subunit"
"ENSG00000149480",1691.12747604276,-0.186872063351315,0.46421021317734,-0.402559138180627,0.687272574900618,0.898314684809486,"FALSE","ENSG00000149480","9219","metastasis associated 1 family member 2"
"ENSG00000232385",8.23686296673997,0.186699748175098,0.902497623120982,0.206870071889454,0.836111330092417,0.951956452187852,"FALSE","ENSG00000232385","645968","RPS3A pseudogene 25"
"ENSG00000169085",29.1285062412381,-0.186687118582983,1.01888505376973,-0.183226869304116,0.854620012577935,0.958416514241533,"FALSE","ENSG00000169085","254778","vexin"
"ENSG00000163689",75.7438635743112,0.186671681019878,0.793518813508325,0.235245438220375,0.814018240769853,0.94447774516156,"FALSE","ENSG00000163689","200844","CFAP20 domain containing"
"ENSG00000100281",631.514282673616,0.186418527452119,0.365284290056282,0.510338201030752,0.609814544083419,0.865181236439023,"FALSE","ENSG00000100281","10042","HMG-box containing 4"
"ENSG00000188611",34.6236586678357,-0.1864133851986,0.767747567512261,-0.242805569287099,0.808156020994459,0.94312015459997,"FALSE","ENSG00000188611","56624","N-acylsphingosine amidohydrolase 2"
"ENSG00000174744",632.598680183556,0.186267205918358,0.605843711089313,0.307450919286506,0.758500175690793,0.926927736269713,"FALSE","ENSG00000174744","25855","BRMS1 transcriptional repressor and anoikis regulator"
"ENSG00000145022",398.469915220836,0.186164213870512,0.454875772999523,0.409263858224226,0.682346035604569,0.896684023365824,"FALSE","ENSG00000145022","6988","T cell leukemia translocation altered"
"ENSG00000115904",667.116591737854,0.186113492808709,0.511169423071036,0.364093555695418,0.715788148870065,0.911743502679673,"FALSE","ENSG00000115904","6654","SOS Ras/Rac guanine nucleotide exchange factor 1"
"ENSG00000219642",14.4918351447361,-0.185868657793918,0.869328504315764,-0.213807159055727,0.83069744192879,0.950727334028642,"FALSE","ENSG00000219642","100421515","bone morphogenetic protein receptor type 1A pseudogene 1"
"ENSG00000083642",945.219002496964,-0.185826116000736,0.448200961389107,-0.41460445650274,0.678431485255533,0.895225295340038,"FALSE","ENSG00000083642","23047","PDS5 cohesin associated factor B"
"ENSG00000205560",106.473065308586,-0.185787302808234,0.493781043294843,-0.376254425582106,0.706727757208959,0.906968157472611,"FALSE","ENSG00000205560","1375","carnitine palmitoyltransferase 1B"
"ENSG00000137822",477.007641810215,0.185688456649369,0.523218598929648,0.354896513673698,0.722667120383458,0.913253615065688,"FALSE","ENSG00000137822","27229","tubulin gamma complex associated protein 4"
"ENSG00000118690",33.4958093383931,-0.185665120262266,0.796344532146234,-0.233146725779454,0.815647472552618,0.945710500034262,"FALSE","ENSG00000118690","84071","armadillo repeat containing 2"
"ENSG00000133641",325.749207741437,0.185622891635544,0.415724764435236,0.446504292058986,0.655233012940956,0.885608559256364,"FALSE","ENSG00000133641","91298","chromosome 12 open reading frame 29"
"ENSG00000183530",719.513569309688,-0.185560007616367,0.441929772901901,-0.419885735233226,0.674568929007538,0.894154517782735,"FALSE","ENSG00000183530","253143","proline rich 14 like"
"ENSG00000130066",1077.6248543905,0.185515695228323,0.893137506663276,0.207712355425988,0.835453569848013,0.951956452187852,"FALSE","ENSG00000130066","6303","spermidine/spermine N1-acetyltransferase 1"
"ENSG00000122034",931.266414136654,-0.185448538126972,0.450944689765801,-0.411244532501947,0.680893237259057,0.896090793980733,"FALSE","ENSG00000122034","2971","general transcription factor IIIA"
"ENSG00000163463",438.336719982901,0.185395081132629,0.469106773912963,0.395208706082396,0.692688868062734,0.901050681377704,"FALSE","ENSG00000163463","200185","keratinocyte associated protein 2"
"ENSG00000144021",791.038831094939,-0.18536075447251,0.42316789734853,-0.438031229764679,0.661363644941414,0.888847464983692,"FALSE","ENSG00000144021","9391","cytosolic iron-sulfur assembly component 1"
"ENSG00000095485",407.340235804178,-0.185346947021499,0.512673478621838,-0.361530203434253,0.717703130554889,0.911805194908088,"FALSE","ENSG00000095485","55280","CWF19 like cell cycle control factor 1"
"ENSG00000198663",978.405537436342,0.185337784873994,0.570721400432647,0.324743008994398,0.745375580800377,0.92301474797479,"FALSE","ENSG00000198663","221477","chromosome 6 open reading frame 89"
"ENSG00000125633",721.040657394777,0.185267627351319,0.426986041623485,0.433896215077417,0.664363808381177,0.890485079049867,"FALSE","ENSG00000125633","54520","coiled-coil domain containing 93"
"ENSG00000116957",450.667258517807,-0.185089608861621,0.565438241266195,-0.327338328669011,0.743412005714033,0.922098862457531,"FALSE","ENSG00000116957",NA,NA
"ENSG00000167646",65.1914718280172,0.184882507651635,1.08143516995003,0.170960324565899,NA,NA,"FALSE","ENSG00000167646","352909","dynein axonemal assembly factor 3"
"ENSG00000183496",126.520924029554,0.184868409186652,1.11861753370257,0.165265073733242,0.868735347894977,0.96438493107232,"FALSE","ENSG00000183496","84206","mex-3 RNA binding family member B"
"ENSG00000100813",2606.35047745703,-0.184828463646296,0.485483025210076,-0.380710455460967,0.703418109777466,0.905585020677798,"FALSE","ENSG00000100813","22985","apoptotic chromatin condensation inducer 1"
"ENSG00000146094",82.0910653471255,-0.184820773618633,0.78260751568357,-0.236160233469265,0.81330833590383,0.944146116591574,"FALSE","ENSG00000146094","79930","docking protein 3"
"ENSG00000267160",17.2447180238881,-0.184735742932446,1.13736615398272,-0.162424160667658,0.870971845992577,0.965217830501575,"FALSE","ENSG00000267160",NA,NA
"ENSG00000182923",245.899394622162,-0.184638973906969,0.517046476009825,-0.35710324404853,0.721014515988127,0.912889876885925,"FALSE","ENSG00000182923","80254","centrosomal protein 63"
"ENSG00000138801",681.270308276579,-0.184558881274913,0.403582426979684,-0.457301579397568,0.647454294651272,0.882039010617718,"FALSE","ENSG00000138801","9061","3'-phosphoadenosine 5'-phosphosulfate synthase 1"
"ENSG00000116161",1246.88417126477,-0.184537564839908,0.427876086288009,-0.431287400146251,0.666259410729044,0.890993300588931,"FALSE","ENSG00000116161","27101","calcyclin binding protein"
"ENSG00000174080",341.15016886233,-0.18449609618001,1.01879142694287,-0.181093098450617,NA,NA,"FALSE","ENSG00000174080","8722","cathepsin F"
"ENSG00000139645",2128.85596168916,0.184350856277833,0.397467208433561,0.463814001170987,0.642781011237026,0.880653287341008,"FALSE","ENSG00000139645","283373","ankyrin repeat domain 52"
"ENSG00000112041",10.1933748763465,-0.184206892405641,1.40679617713045,-0.130940711526087,0.895822208777839,0.97137017104777,"FALSE","ENSG00000112041","7287","TUB like protein 1"
"ENSG00000235082",45.8867530476629,0.184203212071669,0.512896018090253,0.359143384964347,0.719487827162694,0.91238951425571,"FALSE","ENSG00000235082",NA,NA
"ENSG00000272325",1712.65246821683,0.184138994909854,0.352390742986581,0.522542088788256,0.601292949723063,0.86076427791653,"FALSE","ENSG00000272325","11165","nudix hydrolase 3"
"ENSG00000154144",354.421428374107,0.184095666118275,0.480812730871022,0.382884342069675,0.701805521551886,0.905270960640849,"FALSE","ENSG00000154144","84897","transforming growth factor beta regulator 1"
"ENSG00000164002",111.909526852349,0.18403144502877,0.689888015373235,0.266755532677587,0.78965739368868,0.937203995321418,"FALSE","ENSG00000164002","64789","exonuclease 5"
"ENSG00000135929",20.8522946490809,0.18381177748274,2.01605759065318,0.0911738723808913,0.927354435287351,0.97963749718959,"FALSE","ENSG00000135929","1593","cytochrome P450 family 27 subfamily A member 1"
"ENSG00000254851",24.6942066732956,-0.18375705097067,0.740253689892619,-0.248235238107797,0.803952403343031,0.941157888799231,"FALSE","ENSG00000254851",NA,NA
"ENSG00000146830",1058.27608843955,0.183553632165359,0.463358423343627,0.396137467062373,0.69200361963578,0.900809253388281,"FALSE","ENSG00000146830","64599","GRB10 interacting GYF protein 1"
"ENSG00000130021",231.950291085704,-0.183504534729231,0.985423988531045,-0.186218863012233,0.852273132133932,0.957346339875107,"FALSE","ENSG00000130021","8226","pseudouridine 5'-phosphatase"
"ENSG00000232699",12.9652322997219,-0.183481732532084,1.12492673743075,-0.163105495164194,0.870435373223687,0.965217830501575,"FALSE","ENSG00000232699",NA,NA
"ENSG00000113300",1162.12007625484,-0.183451261311147,0.384868829965954,-0.476659181070536,0.633604833928723,0.877578833234785,"FALSE","ENSG00000113300","57472","CCR4-NOT transcription complex subunit 6"
"ENSG00000280417",19.5004424590903,0.183402849128199,1.26684633946278,0.144771187645356,0.884891531459811,0.968061729135783,"FALSE","ENSG00000280417",NA,NA
"ENSG00000060339",1691.48326116399,-0.183387504814292,0.410081030118544,-0.447198215341196,0.654731949851678,0.885416890833935,"FALSE","ENSG00000060339","55749","cell division cycle and apoptosis regulator 1"
"ENSG00000174365",88.684519752876,0.183366318968754,0.667583960917657,0.274671546507349,0.783568593236235,0.935610783721526,"FALSE","ENSG00000174365","128439","small nucleolar RNA host gene 11"
"ENSG00000159714",88.6234336472561,0.183254317140084,1.05807699241886,0.173195635528515,0.862497654144457,0.961422474412878,"FALSE","ENSG00000159714","29800","zinc finger DHHC-type containing 1"
"ENSG00000171307",506.443088465942,0.183057506162276,0.520145632127777,0.351935102124066,0.724886933455349,0.914032920553567,"FALSE","ENSG00000171307","84287","zinc finger DHHC-type palmitoyltransferase 16"
"ENSG00000283103",30.6546556304853,-0.18271886625728,0.705210173008014,-0.25909845497252,0.795559276860014,0.938459058217708,"FALSE","ENSG00000283103",NA,NA
"ENSG00000103264",512.809904509402,0.182687720810626,0.508174270353588,0.359498171136275,0.719222445717348,0.912372382757725,"FALSE","ENSG00000103264","79791","F-box protein 31"
"ENSG00000087263",982.198336399303,0.182683695330212,0.40196551377501,0.454476041027898,0.649486232615788,0.882859116406918,"FALSE","ENSG00000087263","55239","2-oxoglutarate and iron dependent oxygenase domain containing 1"
"ENSG00000155313",414.975005818708,0.182651450800729,0.52580533450855,0.347374662852072,0.7283098657122,0.915128648985279,"FALSE","ENSG00000155313","29761","ubiquitin specific peptidase 25"
"ENSG00000183615",11.1748653158321,-0.182631822181553,1.098527404777,-0.166251493943045,0.86795903694886,0.963875943948499,"FALSE","ENSG00000183615","84734","family with sequence similarity 167 member B"
"ENSG00000099992",288.518203985182,-0.182591113187556,0.698149245425845,-0.261535931441396,0.79367924416795,0.938025187786333,"FALSE","ENSG00000099992","83874","TBC1 domain family member 10A"
"ENSG00000117362",1465.43858566424,-0.182507755055882,0.448180571124434,-0.40721924780896,0.683846966007977,0.897332957612876,"FALSE","ENSG00000117362","51107","aph-1 homolog A, gamma-secretase subunit"
"ENSG00000166197",2526.39944452179,-0.182503387290105,0.582903143983733,-0.313093846162541,0.754209364288496,0.925962259658873,"FALSE","ENSG00000166197","9221","nucleolar and coiled-body phosphoprotein 1"
"ENSG00000158545",871.822881333387,-0.182435957720729,0.429118380912055,-0.425141326579805,0.670733653056034,0.892313732361185,"FALSE","ENSG00000158545","124245","zinc finger CCCH-type containing 18"
"ENSG00000131269",258.654427697968,0.182184801369534,0.421577381996599,0.432150321980517,0.66563216263468,0.890834085834187,"FALSE","ENSG00000131269","22","ATP binding cassette subfamily B member 7"
"ENSG00000147804",143.003204454327,-0.182054783572594,0.816296277900199,-0.223025375101432,0.823515757367131,0.948505188108779,"FALSE","ENSG00000147804","55630","solute carrier family 39 member 4"
"ENSG00000100568",908.197738030968,-0.182054486295425,0.4743602493336,-0.383789507133413,0.701134465722149,0.905255140620769,"FALSE","ENSG00000100568","10490","vesicle transport through interaction with t-SNAREs 1B"
"ENSG00000082153",2622.72188238938,0.181921349803786,0.559488288830805,0.325156671614982,0.74506249942027,0.92292968212207,"FALSE","ENSG00000082153","9689","basic leucine zipper and W2 domains 1"
"ENSG00000230337",6.24813671100139,-0.181846858116294,1.11383006185206,-0.163262659488577,0.870311632797425,0.965211870942102,"FALSE","ENSG00000230337","105376736","EXOSC10 antisense RNA 1"
"ENSG00000272906",10.0364812298161,-0.181798480830412,1.37690847379588,-0.132033816546446,0.8949575441518,0.97137017104777,"FALSE","ENSG00000272906",NA,NA
"ENSG00000130803",358.461587063057,0.181775490564389,0.481299221056634,0.377676677234846,0.705670795639306,0.906350313628211,"FALSE","ENSG00000130803","57693","zinc finger protein 317"
"ENSG00000128908",656.993175222324,0.181586789957485,0.413371724434108,0.439282077665256,0.660457158851195,0.888693643144287,"FALSE","ENSG00000128908","54617","INO80 complex ATPase subunit"
"ENSG00000075702",583.865492615417,0.181534518208015,0.544882741376997,0.333162540162772,0.739011592988381,0.920516480191446,"FALSE","ENSG00000075702","284403","WD repeat domain 62"
"ENSG00000174738",700.007949443708,0.181458117808142,0.40386140764687,0.449307892193566,0.653209565308088,0.884929005296766,"FALSE","ENSG00000174738","9975","nuclear receptor subfamily 1 group D member 2"
"ENSG00000196967",90.6147355748083,-0.18143793388038,0.721094315542923,-0.251614705551759,0.801338890870353,0.940052012999252,"FALSE","ENSG00000196967","199704","zinc finger protein 585A"
"ENSG00000115947",439.050592981334,-0.181417353442584,0.488682049361469,-0.371238013918519,0.710460261861668,0.908701854771825,"FALSE","ENSG00000115947","5000","origin recognition complex subunit 4"
"ENSG00000128944",652.843892963544,0.181408308449057,0.431613521673568,0.420302653507359,0.67426437169358,0.894041015570848,"FALSE","ENSG00000128944","90417","kinetochore localized astrin (SPAG5) binding protein"
"ENSG00000152457",181.605633122443,0.181385495148528,0.394184633971689,0.460153642522644,0.645405942778812,0.881826029768406,"FALSE","ENSG00000152457","64421","DNA cross-link repair 1C"
"ENSG00000170946",131.478739848808,-0.181366193581575,0.435392374903367,-0.416558038302413,0.677001707327355,0.894635588236873,"FALSE","ENSG00000170946","120526","DnaJ heat shock protein family (Hsp40) member C24"
"ENSG00000126267",711.30090286707,-0.181310396488838,0.475426553774993,-0.381363630300396,0.70293344432725,0.905327381281115,"FALSE","ENSG00000126267","1340","cytochrome c oxidase subunit 6B1"
"ENSG00000124541",700.856059818612,0.181140659442846,0.334598832222289,0.541366681526571,0.588254867644906,0.854618496930253,"FALSE","ENSG00000124541","88745","ribosomal RNA processing 36"
"ENSG00000277075",21.9921719023977,0.181119183095722,0.817641202161609,0.221514256640804,0.824692037113122,0.948865676447557,"FALSE","ENSG00000277075","3012","H2A clustered histone 8"
"ENSG00000112877",236.403277289768,0.181105675840924,0.523977671436618,0.345636246949944,0.729616101842731,0.915719832419212,"FALSE","ENSG00000112877","55722","centrosomal protein 72"
"ENSG00000095794",170.576602910584,0.181044986014087,0.574046744599001,0.315383699528781,0.752470341689684,0.925675166782483,"FALSE","ENSG00000095794","1390","cAMP responsive element modulator"
"ENSG00000105479",7.6472067730788,-0.180880295449876,1.11994788626655,-0.161507778770723,0.871693485214552,0.96549537102266,"FALSE","ENSG00000105479","93233","outer dynein arm docking complex subunit 1"
"ENSG00000169021",1236.81213775756,0.18079043593296,0.497383567431826,0.363482929012808,0.716244162851271,0.911805194908088,"FALSE","ENSG00000169021","7386","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1"
"ENSG00000228274",26.9530048623278,-0.180754438015485,0.746397593242732,-0.242169106186685,0.808649132349418,0.943367808143076,"FALSE","ENSG00000228274",NA,NA
"ENSG00000197780",194.295224975161,0.180746240151304,0.690285600104847,0.261842692537482,0.793442723108163,0.937877671859234,"FALSE","ENSG00000197780","6884","TATA-box binding protein associated factor 13"
"ENSG00000017260",1342.35183654455,0.180629633505994,0.389587263891314,0.463643579366047,0.642903126212203,0.880653287341008,"FALSE","ENSG00000017260","27032","ATPase secretory pathway Ca2+ transporting 1"
"ENSG00000100600",487.947568289472,0.180484229093147,0.576737168747386,0.312940172531519,0.754326116039798,0.925962259658873,"FALSE","ENSG00000100600","5641","legumain"
"ENSG00000127588",8.43761566160161,0.180426524246286,1.42701252770988,0.126436538392442,0.899386380764257,0.972472382858558,"FALSE","ENSG00000127588","51764","G protein subunit gamma 13"
"ENSG00000198369",543.676496694334,0.180363924113709,0.67994676141805,0.265261832761074,0.790807764642349,0.937397267955323,"FALSE","ENSG00000198369","200734","sprouty related EVH1 domain containing 2"
"ENSG00000224543",39.6343925414449,-0.180358970031085,0.664918803929833,-0.271249615690096,0.786199055021705,0.936410198775637,"FALSE","ENSG00000224543",NA,NA
"ENSG00000065600",179.282601595986,0.180345520565358,0.464812603823894,0.387996192619782,0.698018851184188,0.903173172017244,"FALSE","ENSG00000065600","55248","proton activated chloride channel 1"
"ENSG00000143889",572.603655001292,-0.18024590111358,0.460324984362919,-0.391562281510826,0.695381661813626,0.9022445422017,"FALSE","ENSG00000143889","92906","heterogeneous nuclear ribonucleoprotein L like"
"ENSG00000115839",772.782213138296,-0.180223421740124,0.417989697161151,-0.431167138721701,0.666346845940539,0.890993300588931,"FALSE","ENSG00000115839","22930","RAB3 GTPase activating protein catalytic subunit 1"
"ENSG00000233868",59.0492759133307,0.180108776157462,0.71053016300218,0.253485053184026,0.799893409920715,0.939583571980806,"FALSE","ENSG00000233868",NA,NA
"ENSG00000128487",653.928917372262,0.180070085351398,0.702017248496615,0.256503790664719,0.797561853803864,0.938694952518044,"FALSE","ENSG00000128487","92521","sperm antigen with calponin homology and coiled-coil domains 1"
"ENSG00000178719",2487.47382718477,0.18001812847724,0.417831616009842,0.430838935062778,0.666585487138906,0.890993300588931,"FALSE","ENSG00000178719","2907","glutamate ionotropic receptor NMDA type subunit associated protein 1"
"ENSG00000128829",1247.45223518708,0.180011212524135,0.440374344713782,0.408768618528703,0.682709471662907,0.896684294135388,"FALSE","ENSG00000128829","440275","eukaryotic translation initiation factor 2 alpha kinase 4"
"ENSG00000099341",1677.52196992206,0.179952278258445,0.411817143393511,0.436971313956427,0.662132151952365,0.889126197167862,"FALSE","ENSG00000099341","5714","proteasome 26S subunit, non-ATPase 8"
"ENSG00000166896",117.246009338917,-0.179949293421559,0.577222400063007,-0.311750364161052,0.755230248928814,0.925962259658873,"FALSE","ENSG00000166896","91419","ATP23 metallopeptidase and ATP synthase assembly factor homolog"
"ENSG00000099364",598.011317531296,0.179843528307209,0.357080019559171,0.503650494164397,0.614507002715066,0.867522649676434,"FALSE","ENSG00000099364","54620","F-box and leucine rich repeat protein 19"
"ENSG00000144659",386.886696390873,0.179608962914452,0.398290968478432,0.450949122950494,0.652026217977851,0.884363384006241,"FALSE","ENSG00000144659","54977","solute carrier family 25 member 38"
"ENSG00000171174",32.5253203209509,-0.179561080108342,1.02640448023973,-0.174941831963169,0.861125339934978,0.960776842067468,"FALSE","ENSG00000171174","64080","ribokinase"
"ENSG00000101190",484.338762740608,0.179510453657166,0.462466408877489,0.388158902379263,0.697898444559712,0.903173172017244,"FALSE","ENSG00000101190","10732","transcription factor like 5"
"ENSG00000115760",1899.42939310542,-0.179485318058629,0.552656955542539,-0.324768043283613,0.745356632352439,0.92301474797479,"FALSE","ENSG00000115760","57448","baculoviral IAP repeat containing 6"
"ENSG00000198951",614.128022495567,0.179471221270929,0.46912481583409,0.382566036187692,0.70204155704117,0.905276613787175,"FALSE","ENSG00000198951","4668","alpha-N-acetylgalactosaminidase"
"ENSG00000006744",1243.31709225876,0.179458073130016,0.656710676805112,0.273268091213435,0.784647141680094,0.935978145080965,"FALSE","ENSG00000006744","60528","elaC ribonuclease Z 2"
"ENSG00000102317",2761.64187504093,0.179430196668822,0.550684342190399,0.325831302838795,0.744551993788699,0.92274504260085,"FALSE","ENSG00000102317","5935","RNA binding motif protein 3"
"ENSG00000260686",7.25233506534931,0.179417759295361,1.18146012716074,0.151861036331826,0.879296540293159,0.967130942628503,"FALSE","ENSG00000260686",NA,NA
"ENSG00000169991",340.824446046487,0.179331890698537,0.694999011256885,0.258031864497505,0.796382315376844,0.938459058217708,"FALSE","ENSG00000169991","126917","intermediate filament family orphan 2"
"ENSG00000136802",822.42160782909,0.179296587387983,0.448453517078238,0.399810862352323,0.689295829544405,0.8995806407751,"FALSE","ENSG00000136802","56262","leucine rich repeat containing 8 VRAC subunit A"
"ENSG00000205643",116.904662443618,0.179244135838057,0.496934121051917,0.360699996729204,0.718323727156882,0.912106138908987,"FALSE","ENSG00000205643","150383","cysteine rich DPF motif domain containing 1"
"ENSG00000259343",13.4860609043582,-0.179235475352922,0.775441310867617,-0.231139962291125,0.817206070151708,0.945913593857924,"FALSE","ENSG00000259343",NA,NA
"ENSG00000196914",2097.3750426136,-0.179111735462235,0.526816229067915,-0.339989023836896,0.733864793809974,0.917881474336161,"FALSE","ENSG00000196914","23365","Rho guanine nucleotide exchange factor 12"
"ENSG00000077348",250.76423625266,0.179018976054925,0.416839443875306,0.429467457279493,0.667583071590864,0.891234861419128,"FALSE","ENSG00000077348","56915","exosome component 5"
"ENSG00000124788",440.524866997855,0.178803814356048,0.560694864400489,0.318896829110839,0.749804748894126,0.924980937247536,"FALSE","ENSG00000124788","6310","ataxin 1"
"ENSG00000100319",161.873557891417,-0.178791193311536,0.389444940233011,-0.459092351295057,0.64616784905097,0.881826029768406,"FALSE","ENSG00000100319","55954","zinc finger matrin-type 5"
